trialId,speechId,paragraphId,wordId,word,word_fixated,number_of_fixations,word_landing_position,word_first_fixation_duration,word_first_char_dwell,word_total_fix_time
4,1327,2,13,ikke,True,1,k,220,220,220
4,1327,2,14,sandt?',True,1,s,135,135,135
4,1327,2,15,"Jo,",True,1,o,355,355,355
4,1327,2,16,opbevaring,True,2,p,171,171,260
4,1327,2,17,af,False,0,,NA,NA,NA
4,1327,2,18,"værdier,",True,2,",",139,139,339
4,1327,2,19,det,True,1,t,267,267,267
4,1327,2,20,er,False,0,,NA,NA,NA
4,1327,2,21,rigtigt,True,1,i,163,163,163
4,1327,2,22,–,False,0,,NA,NA,NA
4,1327,2,23,men,False,0,,NA,NA,NA
4,1327,2,24,når,True,2,n,199,199,417
4,1327,2,25,vi,True,1,i,225,225,225
4,1327,2,26,først,True,1,s,128,128,128
4,1327,2,27,begynder,True,1,g,224,224,224
4,1327,2,28,at,False,0,,NA,NA,NA
4,1327,2,29,sætte,True,1,s,180,315,315
4,1327,2,30,spørgsmålstegn,True,2,s,303,303,442
4,1327,2,31,ved,True,1,d,279,279,279
4,1327,2,32,disse,True,1,s,177,177,177
4,1327,2,33,"værdier,",True,1,",",149,149,149
4,1327,2,34,så,False,0,,NA,NA,NA
4,1327,2,35,føles,True,2,s,160,160,349
4,1327,2,36,skabet,True,4,k,136,136,524
4,1327,2,37,mere,False,0,,NA,NA,NA
4,1327,2,38,og,True,1,o,264,264,264
4,1327,2,39,mere,True,1,e,146,146,146
4,1327,2,40,"trangt,",True,2,t,136,136,353
4,1327,2,41,for,True,1,r,197,197,197
4,1327,2,42,det,True,1,e,190,190,190
4,1327,2,43,kan,True,1,k,157,157,157
4,1327,2,44,ikke,True,1,k,398,398,398
4,1327,2,45,rumme,False,0,,NA,NA,NA
4,1327,2,46,vores,True,1,e,373,373,373
4,1327,2,47,ideer,True,1,i,175,175,175
4,1327,2,48,og,True,1,o,131,131,131
4,1327,2,49,følelser,True,1,e,563,563,563
4,1327,2,50,mere.,False,0,,NA,NA,NA
5,1327,3,1,'Jamen,True,2,e,172,418,418
5,1327,3,2,hvad,True,1,v,176,176,176
5,1327,3,3,er,False,0,,NA,NA,NA
5,1327,3,4,der,True,1,e,278,278,278
5,1327,3,5,i,True,2,i,91,260,260
5,1327,3,6,det,False,0,,NA,NA,NA
5,1327,3,7,skab?',True,1,k,119,119,119
5,1327,3,8,Der,False,0,,NA,NA,NA
5,1327,3,9,er,True,2,r,195,449,449
5,1327,3,10,en,True,1,n,169,169,169
5,1327,3,11,opfattelse,True,1,f,215,215,215
5,1327,3,12,af,False,0,,NA,NA,NA
5,1327,3,13,at,True,2,t,432,432,574
5,1327,3,14,kvinder,False,0,,NA,NA,NA
5,1327,3,15,og,False,0,,NA,NA,NA
5,1327,3,16,mænd,False,0,,NA,NA,NA
5,1327,3,17,skal,True,2,l,294,294,527
5,1327,3,18,"tænke,",True,1,e,217,217,217
5,1327,3,19,"føle,",True,2,ø,133,133,261
5,1327,3,20,klæde,False,0,,NA,NA,NA
5,1327,3,21,sig,True,1,g,269,269,269
5,1327,3,22,og,True,1,o,203,203,203
5,1327,3,23,handle,True,5,h,131,131,1119
5,1327,3,24,forskelligt,True,3,k,254,254,596
5,1327,3,25,–,False,0,,NA,NA,NA
5,1327,3,26,fordi,True,2,d,327,327,470
5,1327,3,27,nogle,True,2,o,142,142,416
5,1327,3,28,er,False,0,,NA,NA,NA
5,1327,3,29,kvinder,True,5,v,245,245,1119
5,1327,3,30,og,False,0,,NA,NA,NA
5,1327,3,31,andre,True,6,d,114,163,1283
5,1327,3,32,er,True,1,e,347,347,347
5,1327,3,33,mænd.,True,3,.,120,120,1028
5,1327,3,34,Kønsroller,True,2,n,296,296,427
5,1327,3,35,kalder,True,1,d,250,250,250
5,1327,3,36,vi,True,1,i,152,152,152
5,1327,3,37,det.,True,1,.,192,192,192
5,1327,3,38,Men,False,0,,NA,NA,NA
5,1327,3,39,det,False,0,,NA,NA,NA
5,1327,3,40,rækker,True,2,k,118,118,585
5,1327,3,41,faktisk,True,1,i,285,285,285
5,1327,3,42,meget,False,0,,NA,NA,NA
5,1327,3,43,længere,True,3,l,433,433,735
5,1327,3,44,end,False,0,,NA,NA,NA
5,1327,3,45,bare,True,1,e,540,540,540
5,1327,3,46,til,True,1,l,177,177,177
5,1327,3,47,"roller,",False,0,,NA,NA,NA
5,1327,3,48,vi,False,0,,NA,NA,NA
5,1327,3,49,spiller,True,2,r,123,123,285
5,1327,3,50,–,False,0,,NA,NA,NA
5,1327,3,51,rollerne,True,4,l,370,370,1144
5,1327,3,52,invaderer,True,4,d,349,349,1087
5,1327,3,53,vores,True,3,r,636,636,1248
5,1327,3,54,tanker,True,1,a,478,478,478
5,1327,3,55,og,False,0,,NA,NA,NA
5,1327,3,56,vores,True,1,r,415,415,415
5,1327,3,57,"følelser,",True,1,e,131,131,131
5,1327,3,58,så,False,0,,NA,NA,NA
5,1327,3,59,vi,True,1,v,571,571,571
5,1327,3,60,næsten,False,0,,NA,NA,NA
5,1327,3,61,ikke,True,1,k,201,201,201
5,1327,3,62,kan,False,0,,NA,NA,NA
5,1327,3,63,tænke,True,1,t,264,264,264
5,1327,3,64,uden,True,2,u,327,327,436
5,1327,3,65,for,True,1,r,151,151,151
5,1327,3,66,"rollen,",True,2,r,258,258,455
5,1327,3,67,så,False,0,,NA,NA,NA
5,1327,3,68,længe,True,2,æ,216,216,389
5,1327,3,69,skabet,True,1,b,247,247,247
5,1327,3,70,omslutter,True,1,u,283,283,283
5,1327,3,71,"os,",True,1,s,194,194,194
5,1327,3,72,og,True,1,o,192,192,192
5,1327,3,73,i,False,0,,NA,NA,NA
5,1327,3,74,hvert,True,1,r,289,289,289
5,1327,3,75,fald,True,1,d,131,131,131
5,1327,3,76,først,True,1,ø,209,209,209
5,1327,3,77,og,True,1,o,118,118,118
5,1327,3,78,fremmest,True,2,m,204,204,349
5,1327,3,79,føler,True,2,e,196,399,399
5,1327,3,80,vi,False,0,,NA,NA,NA
5,1327,3,81,må,True,2,a,266,592,592
5,1327,3,82,tage,False,0,,NA,NA,NA
5,1327,3,83,hensyn,True,2,n,259,259,367
5,1327,3,84,til,True,1,t,230,230,230
5,1327,3,85,"dem,",True,1,e,349,349,349
5,1327,3,86,der,False,0,,NA,NA,NA
5,1327,3,87,er,True,1,e,225,225,225
5,1327,3,88,i,True,1,i,239,239,239
5,1327,3,89,skabet...,True,1,e,185,185,185
5,1327,3,90,Spørgsmål:,False,0,,NA,NA,NA
5,1327,3,91,Mener,False,0,,NA,NA,NA
5,1327,3,92,taleren,False,0,,NA,NA,NA
5,1327,3,93,at,False,0,,NA,NA,NA
5,1327,3,94,kønsroller,False,0,,NA,NA,NA
5,1327,3,95,både,False,0,,NA,NA,NA
5,1327,3,96,påvirker,False,0,,NA,NA,NA
5,1327,3,97,hvordan,False,0,,NA,NA,NA
5,1327,3,98,vi,False,0,,NA,NA,NA
5,1327,3,99,handler,False,0,,NA,NA,NA
5,1327,3,100,og,False,0,,NA,NA,NA
5,1327,3,101,tænker?,False,0,,NA,NA,NA
6,1327,4,1,Når,False,0,,NA,NA,NA
6,1327,4,2,vi,True,1,v,137,137,137
6,1327,4,3,endelig,True,2,n,95,95,225
6,1327,4,4,bryder,True,1,r,147,147,147
6,1327,4,5,ud,False,0,,NA,NA,NA
6,1327,4,6,af,True,1,f,221,221,221
6,1327,4,7,skabet,False,0,,NA,NA,NA
6,1327,4,8,og,False,0,,NA,NA,NA
6,1327,4,9,for,True,2,o,298,298,464
6,1327,4,10,alvor,False,0,,NA,NA,NA
6,1327,4,11,viser,True,1,e,216,216,216
6,1327,4,12,og,True,2,o,157,304,304
6,1327,4,13,siger,True,2,g,132,132,267
6,1327,4,14,"det,",True,2,e,170,170,281
6,1327,4,15,der,False,0,,NA,NA,NA
6,1327,4,16,ikke,True,1,i,192,192,192
6,1327,4,17,passer,True,1,s,204,204,204
6,1327,4,18,i,True,1,i,226,226,226
6,1327,4,19,det,True,1,t,188,188,188
6,1327,4,20,normative,False,0,,NA,NA,NA
6,1327,4,21,"skab,",True,1,",",247,247,247
6,1327,4,22,kan,False,0,,NA,NA,NA
6,1327,4,23,vi,True,2,v,132,132,343
6,1327,4,24,godt,False,0,,NA,NA,NA
6,1327,4,25,opleve,True,2,o,53,53,323
6,1327,4,26,negative,True,2,n,126,126,322
6,1327,4,27,reaktioner,True,1,o,264,264,264
6,1327,4,28,–,False,0,,NA,NA,NA
6,1327,4,29,men,True,1,n,282,282,282
6,1327,4,30,så,True,1,a,189,189,189
6,1327,4,31,sandelig,True,2,i,119,119,267
6,1327,4,32,også,False,0,,NA,NA,NA
6,1327,4,33,positive,False,0,,NA,NA,NA
6,1327,4,34,–,False,0,,NA,NA,NA
6,1327,4,35,for,True,3,f,233,233,680
6,1327,4,36,vi,True,1,v,87,87,87
6,1327,4,37,er,True,1,r,163,163,163
6,1327,4,38,jo,False,0,,NA,NA,NA
6,1327,4,39,slet,True,1,s,84,84,84
6,1327,4,40,ikke,True,2,i,126,126,286
6,1327,4,41,alene!,True,1,a,173,173,173
7,1327,5,1,Der,False,0,,NA,NA,NA
7,1327,5,2,er,True,2,e,129,269,269
7,1327,5,3,nemlig,True,2,n,136,136,311
7,1327,5,4,andre,True,1,e,209,209,209
7,1327,5,5,som,True,1,o,122,122,122
7,1327,5,6,ligner,True,1,i,226,226,226
7,1327,5,7,os,True,1,s,286,286,286
7,1327,5,8,mere,True,1,r,223,223,223
7,1327,5,9,eller,False,0,,NA,NA,NA
7,1327,5,10,"mindre,",True,1,i,179,179,179
7,1327,5,11,vi,False,0,,NA,NA,NA
7,1327,5,12,er,True,1,e,479,479,479
7,1327,5,13,en,True,3,n,160,294,533
7,1327,5,14,broget,False,0,,NA,NA,NA
7,1327,5,15,og,False,0,,NA,NA,NA
7,1327,5,16,mangfoldig,True,2,g,145,145,380
7,1327,5,17,flok,True,2,l,347,347,595
7,1327,5,18,i,False,0,,NA,NA,NA
7,1327,5,19,alle,False,0,,NA,NA,NA
7,1327,5,20,"aldre,",True,1,d,171,171,171
7,1327,5,21,"hudfarver,",True,1,f,435,435,435
7,1327,5,22,kulturelle,True,2,u,127,127,310
7,1327,5,23,"baggrunde,",True,1,r,288,288,288
7,1327,5,24,med,True,1,m,230,230,230
7,1327,5,25,og,True,1,o,423,423,423
7,1327,5,26,uden,True,1,e,293,293,293
7,1327,5,27,"handicap,",True,1,",",100,100,100
7,1327,5,28,med,True,2,d,164,489,489
7,1327,5,29,og,True,1,g,127,127,127
7,1327,5,30,uden,True,1,d,213,213,213
7,1327,5,31,"tro,",True,1,",",188,188,188
7,1327,5,32,af,True,1,f,148,148,148
7,1327,5,33,forskellig,True,1,s,266,266,266
7,1327,5,34,politisk,True,2,k,128,128,367
7,1327,5,35,"overbevisning,",True,2,e,254,254,443
7,1327,5,36,og,True,1,o,268,268,268
7,1327,5,37,–,False,0,,NA,NA,NA
7,1327,5,38,vigtigst,True,2,g,113,113,272
7,1327,5,39,for,True,2,o,211,429,429
7,1327,5,40,os,True,2,o,175,175,331
7,1327,5,41,her:,True,2,h,186,186,457
7,1327,5,42,af,True,1,f,187,187,187
7,1327,5,43,flere,True,3,f,199,199,687
7,1327,5,44,forskellige,True,2,l,165,316,316
7,1327,5,45,kønsidentiteter,True,2,d,485,485,600
7,1327,5,46,og,False,0,,NA,NA,NA
7,1327,5,47,seksuelle,True,1,e,241,241,241
7,1327,5,48,orienteringer.,True,2,t,147,147,259
8,1327,6,1,Fælles,True,3,s,122,416,561
8,1327,6,2,for,False,0,,NA,NA,NA
8,1327,6,3,os,True,1,o,109,371,371
8,1327,6,4,"er,",False,0,,NA,NA,NA
8,1327,6,5,at,True,1,a,102,102,102
8,1327,6,6,vi,True,2,i,180,180,340
8,1327,6,7,er,False,0,,NA,NA,NA
8,1327,6,8,en,True,2,n,169,242,242
8,1327,6,9,regnbueminoritet,True,8,i,144,630,2035
8,1327,6,10,i,False,0,,NA,NA,NA
8,1327,6,11,forhold,True,2,h,140,140,294
8,1327,6,12,til,True,1,l,163,163,163
8,1327,6,13,flertallets,True,4,l,181,181,879
8,1327,6,14,skab,True,1,s,279,382,382
8,1327,6,15,–,False,0,,NA,NA,NA
8,1327,6,16,men,True,1,n,237,237,237
8,1327,6,17,det,False,0,,NA,NA,NA
8,1327,6,18,betyder,True,2,t,131,131,224
8,1327,6,19,ikke,False,0,,NA,NA,NA
8,1327,6,20,at,False,0,,NA,NA,NA
8,1327,6,21,majoriteten,True,3,r,185,185,558
8,1327,6,22,har,True,2,r,246,246,378
8,1327,6,23,ret.,True,4,r,173,173,914
8,1327,6,24,Vi,True,1,i,159,159,159
8,1327,6,25,vil,True,3,i,189,189,601
8,1327,6,26,udefra,True,4,d,249,249,1273
8,1327,6,27,informere,True,8,i,211,211,1804
8,1327,6,28,"om,",True,2,",",207,207,336
8,1327,6,29,at,True,3,a,106,409,545
8,1327,6,30,der,True,1,e,352,352,352
8,1327,6,31,er,False,0,,NA,NA,NA
8,1327,6,32,andre,True,2,n,218,218,321
8,1327,6,33,måder,True,1,d,189,189,189
8,1327,6,34,at,True,1,t,312,312,312
8,1327,6,35,se,False,0,,NA,NA,NA
8,1327,6,36,tingene,True,1,e,158,158,158
8,1327,6,37,"på,",False,0,,NA,NA,NA
8,1327,6,38,tilbyde,True,1,t,360,360,360
8,1327,6,39,et,False,0,,NA,NA,NA
8,1327,6,40,alternativt,True,2,n,152,152,403
8,1327,6,41,syn,True,1,n,296,296,296
8,1327,6,42,på,False,0,,NA,NA,NA
8,1327,6,43,livet,True,1,v,276,276,276
8,1327,6,44,og,True,1,g,211,211,211
8,1327,6,45,"verden,",True,1,r,379,379,379
8,1327,6,46,som,True,1,m,163,163,163
8,1327,6,47,kan,True,1,a,161,161,161
8,1327,6,48,hjælpe,True,2,h,124,124,343
8,1327,6,49,nogle,True,2,e,148,367,367
8,1327,6,50,–,False,0,,NA,NA,NA
8,1327,6,51,især,True,1,æ,411,411,411
8,1327,6,52,børn,True,1,n,182,182,182
8,1327,6,53,og,False,0,,NA,NA,NA
8,1327,6,54,unge,True,1,g,181,181,181
8,1327,6,55,–,False,0,,NA,NA,NA
8,1327,6,56,ud,False,0,,NA,NA,NA
8,1327,6,57,af,True,1,f,278,278,278
8,1327,6,58,et,True,2,e,141,407,407
8,1327,6,59,"skab,",True,2,",",129,300,300
8,1327,6,60,de,False,0,,NA,NA,NA
8,1327,6,61,mistrives,True,3,r,209,209,779
8,1327,6,62,i.,True,1,.,127,127,127
8,1327,6,63,Spørgsmål:,False,0,,NA,NA,NA
8,1327,6,64,Mener,False,0,,NA,NA,NA
8,1327,6,65,taleren,False,0,,NA,NA,NA
8,1327,6,66,at,False,0,,NA,NA,NA
8,1327,6,67,minoriteter,False,0,,NA,NA,NA
8,1327,6,68,bør,False,0,,NA,NA,NA
8,1327,6,69,tie,False,0,,NA,NA,NA
8,1327,6,70,med,False,0,,NA,NA,NA
8,1327,6,71,deres,False,0,,NA,NA,NA
8,1327,6,72,verdenssyn?,False,0,,NA,NA,NA
9,1327,7,1,Lad,False,0,,NA,NA,NA
9,1327,7,2,os,True,2,s,82,82,241
9,1327,7,3,brænde,True,1,e,124,124,124
9,1327,7,4,skabet,True,2,t,258,258,353
9,1327,7,5,med,True,1,m,184,184,184
9,1327,7,6,"normerne,",True,2,o,261,261,428
9,1327,7,7,så,False,0,,NA,NA,NA
9,1327,7,8,vi,True,1,v,305,506,506
9,1327,7,9,frigøres,False,0,,NA,NA,NA
9,1327,7,10,fra,True,1,a,240,240,240
9,1327,7,11,dem,False,0,,NA,NA,NA
9,1327,7,12,og,True,1,g,276,276,276
9,1327,7,13,får,True,2,r,175,175,395
9,1327,7,14,retten,True,1,n,213,213,213
9,1327,7,15,til,False,0,,NA,NA,NA
9,1327,7,16,at,True,2,t,232,464,464
9,1327,7,17,være,True,1,r,87,87,87
9,1327,7,18,"dem,",True,2,d,133,133,287
9,1327,7,19,vi,True,1,i,64,64,64
9,1327,7,20,faktisk,False,0,,NA,NA,NA
9,1327,7,21,er!,True,1,r,673,777,777
10,1317,-1,1,NY,False,0,,NA,NA,NA
10,1317,-1,2,TALE,True,2,L,263,263,426
10,1317,-1,3,BEGYNDER,True,3,B,131,131,856
10,1317,-1,4,NU,True,1,U,45,45,45
11,1317,0,1,Vi,False,0,,NA,NA,NA
11,1317,0,2,har,True,2,a,134,134,286
11,1317,0,3,to,False,0,,NA,NA,NA
11,1317,0,4,kriser:,True,1,r,220,220,220
11,1317,0,5,en,True,1,n,149,149,149
11,1317,0,6,økonomisk,True,1,o,159,159,159
11,1317,0,7,krise,True,1,i,173,173,173
11,1317,0,8,og,False,0,,NA,NA,NA
11,1317,0,9,en,True,1,n,211,211,211
11,1317,0,10,klima-,True,1,i,233,233,233
11,1317,0,11,og,True,1,g,212,212,212
11,1317,0,12,ressourcekrise.,True,2,u,293,293,488
11,1317,0,13,De,False,0,,NA,NA,NA
11,1317,0,14,skal,True,2,l,162,162,490
11,1317,0,15,løses,True,1,l,218,218,218
11,1317,0,16,sammen.,True,1,m,126,126,126
11,1317,0,17,Lige,True,1,L,224,224,224
11,1317,0,18,nu,False,0,,NA,NA,NA
11,1317,0,19,står,True,1,r,139,139,139
11,1317,0,20,vi,True,1,i,175,175,175
11,1317,0,21,på,False,0,,NA,NA,NA
11,1317,0,22,en,True,1,e,302,302,302
11,1317,0,23,brændende,True,2,n,144,144,278
11,1317,0,24,platform:,True,2,l,113,113,306
11,1317,0,25,Kina,True,1,a,325,325,325
11,1317,0,26,sidder,True,1,r,229,229,229
11,1317,0,27,på,False,0,,NA,NA,NA
11,1317,0,28,markedet,True,2,a,188,188,377
11,1317,0,29,for,False,0,,NA,NA,NA
11,1317,0,30,ressourcer,True,3,r,271,415,522
11,1317,0,31,som,True,1,o,163,163,163
11,1317,0,32,blandt,True,2,l,172,172,326
11,1317,0,33,andet,True,1,e,146,146,146
11,1317,0,34,sjældne,True,1,j,125,125,125
11,1317,0,35,mineraler,True,2,e,145,145,376
11,1317,0,36,og,True,1,g,191,191,191
11,1317,0,37,en,True,1,e,140,140,140
11,1317,0,38,lang,True,1,a,120,120,120
11,1317,0,39,række,True,1,r,152,152,152
11,1317,0,40,andre,True,1,d,132,132,132
11,1317,0,41,værdifulde,True,2,æ,143,143,276
11,1317,0,42,og,False,0,,NA,NA,NA
11,1317,0,43,kritiske,True,2,i,300,300,417
11,1317,0,44,"ressourcer,",True,1,o,204,204,204
11,1317,0,45,samtidig,True,1,i,321,483,483
11,1317,0,46,med,True,1,d,230,230,230
11,1317,0,47,at,True,1,t,99,99,99
11,1317,0,48,både,False,0,,NA,NA,NA
11,1317,0,49,ressourceknaphed,True,3,u,388,388,771
11,1317,0,50,og,False,0,,NA,NA,NA
11,1317,0,51,-forbrug,True,2,b,351,351,470
11,1317,0,52,stiger.,True,2,s,161,161,571
12,1317,1,1,EU's,True,2,s,184,330,330
12,1317,1,2,vision,True,2,v,136,136,263
12,1317,1,3,for,True,2,f,106,234,234
12,1317,1,4,2020,True,1,0,238,238,238
12,1317,1,5,er,False,0,,NA,NA,NA
12,1317,1,6,at,True,1,t,142,142,142
12,1317,1,7,50,False,0,,NA,NA,NA
12,1317,1,8,procent,True,1,t,166,166,166
12,1317,1,9,af,False,0,,NA,NA,NA
12,1317,1,10,husholdningsaffaldet,True,3,o,240,240,572
12,1317,1,11,genanvendes.,True,1,n,279,279,279
12,1317,1,12,Vores,True,3,o,233,233,588
12,1317,1,13,fælles,True,1,æ,146,146,146
12,1317,1,14,vision,True,3,i,164,164,389
12,1317,1,15,for,False,0,,NA,NA,NA
12,1317,1,16,2020,True,2,0,458,592,592
12,1317,1,17,skal,True,4,l,127,285,575
12,1317,1,18,være,True,2,e,297,297,405
12,1317,1,19,endnu,False,0,,NA,NA,NA
12,1317,1,20,mere,True,1,m,191,191,191
12,1317,1,21,ambitiøs,True,2,m,169,169,312
12,1317,1,22,–,False,0,,NA,NA,NA
12,1317,1,23,og,True,1,g,150,150,150
12,1317,1,24,stile,True,5,e,277,463,1271
12,1317,1,25,mod,True,2,m,144,287,287
12,1317,1,26,at,True,3,t,172,172,1083
12,1317,1,27,deponering,True,6,d,143,646,1501
12,1317,1,28,stort,True,4,t,202,202,759
12,1317,1,29,set,True,2,t,122,122,375
12,1317,1,30,ophører,True,3,o,202,202,581
12,1317,1,31,og,True,1,g,252,252,252
12,1317,1,32,genanvendelsen,True,3,e,223,223,546
12,1317,1,33,stiger,True,1,e,240,240,240
12,1317,1,34,markant.,True,2,a,143,143,433
12,1317,1,35,Regeringens,True,2,i,232,232,554
12,1317,1,36,50,True,1,0,989,989,989
12,1317,1,37,nye,True,2,n,306,306,512
12,1317,1,38,millioner,True,3,m,141,358,498
12,1317,1,39,til,True,1,l,210,210,210
12,1317,1,40,miljøteknologi,True,4,m,215,471,1139
12,1317,1,41,på,True,1,å,188,188,188
12,1317,1,42,finansloven,True,3,s,134,134,618
12,1317,1,43,skal,True,1,k,255,255,255
12,1317,1,44,understøtte,True,1,r,239,239,239
12,1317,1,45,udviklingen.,True,1,k,316,316,316
12,1317,1,46,I,False,0,,NA,NA,NA
12,1317,1,47,skal,True,1,s,310,310,310
12,1317,1,48,bidrage,True,1,g,252,252,252
12,1317,1,49,med,True,1,d,269,269,269
12,1317,1,50,løsninger!,True,1,ø,146,146,146
12,1317,1,51,Bedre,True,2,e,276,276,583
12,1317,1,52,ressourceforvaltning,True,2,c,271,271,677
12,1317,1,53,og,False,0,,NA,NA,NA
12,1317,1,54,affaldsforebyggelse,True,6,l,193,193,1317
12,1317,1,55,er,True,1,e,136,136,136
12,1317,1,56,nogle,True,1,g,116,116,116
12,1317,1,57,af,True,1,a,158,158,158
12,1317,1,58,nøgleordene.,True,2,l,629,629,956
13,1317,2,1,Når,True,1,r,159,159,159
13,1317,2,2,affaldet,True,2,a,127,127,285
13,1317,2,3,"genanvendes,",True,1,e,235,235,235
13,1317,2,4,skal,True,1,l,253,253,253
13,1317,2,5,det,True,1,t,161,161,161
13,1317,2,6,gerne,True,2,e,128,128,322
13,1317,2,7,blive,True,1,b,247,247,247
13,1317,2,8,til,True,2,t,161,161,320
13,1317,2,9,produkter,True,2,o,232,232,416
13,1317,2,10,af,False,0,,NA,NA,NA
13,1317,2,11,høj,True,2,ø,158,158,380
13,1317,2,12,"kvalitet,",True,1,a,135,135,135
13,1317,2,13,som,True,3,o,208,208,494
13,1317,2,14,forbrugerne,True,5,b,151,151,1206
13,1317,2,15,vil,False,0,,NA,NA,NA
13,1317,2,16,købe.,True,2,e,173,368,368
13,1317,2,17,Vi,False,0,,NA,NA,NA
13,1317,2,18,skal,True,4,k,136,948,1209
13,1317,2,19,med,True,2,e,66,66,246
13,1317,2,20,andre,True,2,n,241,241,271
13,1317,2,21,ord,False,0,,NA,NA,NA
13,1317,2,22,undgå,True,2,u,145,145,439
13,1317,2,23,downcycling,True,2,d,169,169,528
13,1317,2,24,og,False,0,,NA,NA,NA
13,1317,2,25,ikke,True,1,k,90,394,394
13,1317,2,26,forringe,True,3,o,141,368,511
13,1317,2,27,kvaliteten,True,2,i,195,195,359
13,1317,2,28,af,False,0,,NA,NA,NA
13,1317,2,29,materialerne.,True,4,a,253,589,963
13,1317,2,30,Målet,True,2,M,253,253,364
13,1317,2,31,er,False,0,,NA,NA,NA
13,1317,2,32,at,True,1,t,125,125,125
13,1317,2,33,recirkulere,True,4,u,119,119,706
13,1317,2,34,mange,True,1,g,242,242,242
13,1317,2,35,flere,True,1,e,218,218,218
13,1317,2,36,af,False,0,,NA,NA,NA
13,1317,2,37,de,True,1,d,283,283,283
13,1317,2,38,værdifulde,True,2,f,122,122,280
13,1317,2,39,"ressourcer,",True,2,e,275,275,547
13,1317,2,40,der,True,1,r,114,114,114
13,1317,2,41,findes,True,1,i,189,189,189
13,1317,2,42,i,True,1,i,63,63,63
13,1317,2,43,affaldet.,True,1,f,271,271,271
14,1317,3,1,Som,False,0,,NA,NA,NA
14,1317,3,2,for,True,1,o,228,228,228
14,1317,3,3,eksempel,True,1,l,118,118,118
14,1317,3,4,når,True,1,r,105,105,105
14,1317,3,5,affald,True,1,a,171,171,171
14,1317,3,6,af,True,1,f,166,266,266
14,1317,3,7,Rockwool,True,1,k,280,280,280
14,1317,3,8,i,False,0,,NA,NA,NA
14,1317,3,9,Danmark,True,1,a,213,213,213
