trialId,speechId,paragraphId,wordId,word,word_fixated,number_of_fixations,word_landing_position,word_first_fixation_duration,word_first_char_dwell,word_total_fix_time,word_landing_position_char,word_landing_position_index,word_first_char_dwell_time,word_gaze_duration,word_go_past_time
1,1327,-1,1,NY,False,0,,NA,,NA,NA,NA,NA,NA,NA
1,1327,-1,2,TALE,False,0,,NA,,NA,NA,NA,NA,NA,NA
1,1327,-1,3,BEGYNDER,False,0,,NA,,NA,NA,NA,NA,NA,NA
1,1327,-1,4,NU,True,2,,261,,294,N,0,261,294,294
2,1327,0,1,Hej,False,0,,NA,,NA,NA,NA,NA,NA,NA
2,1327,0,2,alle,True,1,,258,,258,a,0,258,258,258
2,1327,0,3,sammen!,True,2,,115,,705,n,5,115,705,705
3,1327,1,1,Som,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,2,I,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,3,allerede,True,1,,126,,126,e,3,126,TBD,TBD
3,1327,1,4,"ved,",False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,5,vil,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,6,vi,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,7,om,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,8,lidt,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,9,tænde,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,10,for,True,1,,160,,160,r,2,160,160,160
3,1327,1,11,et,True,1,,111,,111,e,0,111,111,111
3,1327,1,12,"bål,",False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,13,der,True,1,,145,,145,r,2,145,145,145
3,1327,1,14,vil,True,1,,119,,119,i,1,119,TBD,TBD
3,1327,1,15,brænde,True,2,,168,,357,æ,2,168,TBD,TBD
3,1327,1,16,et,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,17,skab,True,2,,124,,343,b,3,124,343,343
3,1327,1,18,af,True,1,,110,,110,a,0,110,110,110
3,1327,1,19,–,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,20,det,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,21,"skab,",True,1,,250,,250,s,0,250,250,250
3,1327,1,22,vi,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,23,har,True,1,,167,,167,h,0,167,167,167
3,1327,1,24,følt,True,1,,200,,200,t,3,200,200,200
3,1327,1,25,os,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,26,begrænset,True,2,,189,,314,n,5,189,314,314
3,1327,1,27,"af,",False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,28,indelukket,True,1,,261,,261,u,5,261,261,261
3,1327,1,29,"i,",True,1,,78,,78,i,0,78,78,78
3,1327,1,30,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,31,som,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,32,de,True,1,,131,,131,e,1,131,TBD,TBD
3,1327,1,33,fleste,True,1,,183,,183,f,0,183,TBD,183
3,1327,1,34,af,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,35,os,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,36,er,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,37,brudt,True,1,,223,,223,r,1,223,223,223
3,1327,1,38,ud,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,39,af,True,1,,108,,108,a,0,108,108,108
3,1327,1,40,for,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,41,at,False,0,,NA,,NA,NA,NA,NA,NA,NA
3,1327,1,42,kunne,True,1,,140,,140,k,0,140,140,140
3,1327,1,43,blive,True,1,,74,,74,i,2,74,74,74
3,1327,1,44,lykkeligere.,True,1,,440,,440,l,5,440,440,440
4,1327,2,1,'Men,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,2,skabe,True,3,,126,,372,e,4,126,TBD,TBD
4,1327,2,3,er,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,4,da,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,5,ganske,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,6,praktiske,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,7,til,True,1,,128,,128,l,2,128,TBD,TBD
4,1327,2,8,opbevaring,True,2,,60,,232,g,9,60,TBD,232
4,1327,2,9,af,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,10,mangt,True,2,,263,,439,g,3,263,TBD,TBD
4,1327,2,11,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,12,"meget,",True,1,,190,,190,m,0,190,190,190
4,1327,2,13,ikke,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,14,sandt?',True,2,,249,,379,a,1,249,379,379
4,1327,2,15,"Jo,",False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,16,opbevaring,True,3,,219,,440,e,3,219,TBD,440
4,1327,2,17,af,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,18,"værdier,",True,2,,128,,295,e,5,128,TBD,TBD
4,1327,2,19,det,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,20,er,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,21,rigtigt,True,1,,204,,204,g,2,204,204,204
4,1327,2,22,–,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,23,men,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,24,når,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,25,vi,True,1,,185,,185,v,0,185,185,185
4,1327,2,26,først,True,1,,160,,160,ø,1,160,160,160
4,1327,2,27,begynder,True,1,,133,,133,r,7,133,133,133
4,1327,2,28,at,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,29,sætte,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,30,spørgsmålstegn,True,1,,218,,218,g,4,218,218,218
4,1327,2,31,ved,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,32,disse,True,1,,231,,231,s,2,231,231,231
4,1327,2,33,"værdier,",True,1,,158,,158,",",7,158,158,158
4,1327,2,34,så,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,35,føles,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,36,skabet,True,1,,143,,143,k,1,143,TBD,143
4,1327,2,37,mere,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,38,og,True,1,,195,,195,o,0,195,195,195
4,1327,2,39,mere,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,40,"trangt,",True,1,,186,,186,a,2,186,186,186
4,1327,2,41,for,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,42,det,True,1,,225,,225,t,2,225,225,225
4,1327,2,43,kan,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,44,ikke,True,1,,139,,139,k,2,139,139,139
4,1327,2,45,rumme,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,46,vores,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,47,ideer,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,48,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,49,følelser,False,0,,NA,,NA,NA,NA,NA,NA,NA
4,1327,2,50,mere.,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,1,'Jamen,True,2,,127,,332,n,5,332,TBD,TBD
5,1327,3,2,hvad,True,3,,165,,441,h,0,316,TBD,TBD
5,1327,3,3,er,True,1,,120,,120,e,0,120,TBD,TBD
5,1327,3,4,der,True,1,,157,,157,r,2,157,157,157
5,1327,3,5,i,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,6,det,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,7,skab?',True,1,,57,,57,b,3,57,TBD,TBD
5,1327,3,8,Der,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,9,er,True,3,,421,,648,e,0,648,TBD,TBD
5,1327,3,10,en,True,1,,153,,153,e,0,153,153,153
5,1327,3,11,opfattelse,True,1,,179,,179,a,3,179,179,179
5,1327,3,12,af,True,1,,306,,306,f,1,306,TBD,TBD
5,1327,3,13,at,True,2,,198,,394,t,1,198,394,394
5,1327,3,14,kvinder,True,1,,70,,70,r,6,70,70,70
5,1327,3,15,og,True,1,,133,,133,o,0,133,133,133
5,1327,3,16,mænd,True,1,,86,,86,d,3,86,86,86
5,1327,3,17,skal,True,1,,218,,218,s,0,218,TBD,TBD
5,1327,3,18,"tænke,",True,1,,237,,237,t,0,237,237,237
5,1327,3,19,"føle,",True,1,,93,,93,f,0,93,93,93
5,1327,3,20,klæde,True,1,,195,,195,k,0,195,195,195
5,1327,3,21,sig,True,1,,167,,167,g,2,167,TBD,TBD
5,1327,3,22,og,True,3,,110,,471,g,1,471,TBD,TBD
5,1327,3,23,handle,True,3,,139,,454,h,0,139,TBD,TBD
5,1327,3,24,forskelligt,True,2,,220,,399,s,3,220,TBD,TBD
5,1327,3,25,–,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,26,fordi,True,2,,133,,324,i,4,324,TBD,TBD
5,1327,3,27,nogle,True,4,,160,,682,g,2,160,TBD,TBD
5,1327,3,28,er,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,29,kvinder,True,4,,193,,900,v,1,193,TBD,TBD
5,1327,3,30,og,True,1,,221,,221,g,1,221,221,221
5,1327,3,31,andre,True,1,,141,,141,r,3,141,TBD,TBD
5,1327,3,32,er,True,4,,163,,610,e,0,304,610,610
5,1327,3,33,mænd.,True,1,,240,,240,.,4,240,240,240
5,1327,3,34,Kønsroller,True,1,,190,,190,l,6,190,190,190
5,1327,3,35,kalder,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,36,vi,True,1,,475,,475,v,0,475,475,475
5,1327,3,37,det.,True,1,,130,,130,e,1,130,130,130
5,1327,3,38,Men,True,1,,144,,144,n,2,144,144,144
5,1327,3,39,det,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,40,rækker,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,41,faktisk,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,42,meget,True,1,,316,,316,g,2,316,316,316
5,1327,3,43,længere,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,44,end,True,1,,123,,123,e,0,123,TBD,TBD
5,1327,3,45,bare,True,1,,172,,172,b,0,172,172,172
5,1327,3,46,til,True,1,,236,,236,i,1,236,236,236
5,1327,3,47,"roller,",True,2,,208,,450,o,1,450,450,450
5,1327,3,48,vi,True,1,,274,,274,i,1,274,TBD,TBD
5,1327,3,49,spiller,True,2,,269,,453,i,2,453,453,453
5,1327,3,50,–,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,51,rollerne,True,3,,309,,554,r,5,309,TBD,TBD
5,1327,3,52,invaderer,True,2,,297,,449,d,4,297,449,449
5,1327,3,53,vores,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,54,tanker,True,1,,168,,168,t,0,168,168,168
5,1327,3,55,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,56,vores,True,1,,273,,273,r,2,273,TBD,TBD
5,1327,3,57,"følelser,",True,1,,125,,125,ø,1,125,125,125
5,1327,3,58,så,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,59,vi,True,1,,265,,265,v,0,265,265,265
5,1327,3,60,næsten,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,61,ikke,True,1,,137,,137,i,0,137,137,137
5,1327,3,62,kan,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,63,tænke,True,1,,187,,187,e,4,187,187,187
5,1327,3,64,uden,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,65,for,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,66,"rollen,",True,1,,176,,176,l,3,176,176,176
5,1327,3,67,så,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,68,længe,True,2,,255,,350,g,3,255,TBD,TBD
5,1327,3,69,skabet,True,1,,207,,207,t,5,207,TBD,TBD
5,1327,3,70,omslutter,True,2,,275,,371,o,0,275,TBD,TBD
5,1327,3,71,"os,",True,2,,64,,351,s,1,132,351,351
5,1327,3,72,og,True,1,,240,,240,g,1,240,240,240
5,1327,3,73,i,True,3,,264,,563,i,0,563,563,563
5,1327,3,74,hvert,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,75,fald,True,5,,209,,1010,f,0,361,TBD,TBD
5,1327,3,76,først,True,6,,113,,1174,f,0,113,TBD,TBD
5,1327,3,77,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,78,fremmest,True,2,,152,,235,s,6,152,235,235
5,1327,3,79,føler,True,1,,263,,263,e,3,263,263,263
5,1327,3,80,vi,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,81,må,True,1,,141,,141,m,0,141,141,141
5,1327,3,82,tage,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,83,hensyn,True,1,,224,,224,n,5,224,224,224
5,1327,3,84,til,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,85,"dem,",False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,86,der,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,87,er,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,88,i,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,89,skabet...,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,90,Spørgsmål:,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,91,Mener,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,92,taleren,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,93,at,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,94,kønsroller,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,95,både,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,96,påvirker,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,97,hvordan,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,98,vi,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,99,handler,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,100,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
5,1327,3,101,tænker?,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,1,Når,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,2,vi,True,2,,135,,277,i,1,135,TBD,TBD
6,1327,4,3,endelig,True,2,,249,,521,l,4,249,TBD,TBD
6,1327,4,4,bryder,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,5,ud,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,6,af,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,7,skabet,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,8,og,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,9,for,False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,10,alvor,True,1,,259,,259,o,3,259,259,259
6,1327,4,11,viser,True,1,,221,,221,r,4,221,221,221
6,1327,4,12,og,True,1,,91,,91,g,1,91,91,91
6,1327,4,13,siger,True,1,,260,,260,r,4,260,260,260
6,1327,4,14,"det,",False,0,,NA,,NA,NA,NA,NA,NA,NA
6,1327,4,15,der,True,1,,156,,156,d,0,156,156,156
6,1327,4,16,ikke,True,1,,178,,178,i,0,178,TBD,TBD
