Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P29	1	False	practice	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	6928	1327	-1	0	0
P29	2	False	practice	"Hej alle sammen!"	"NO QUESTION"	NA	.	-1	-1	1438	1327	0	0	0
P29	3	False	practice	"Som I allerede ved, vil vi om lidt tænde for et bål, der vil brænde et skab af – det skab, vi har følt os begrænset af, indelukket i, og som de fleste af os er brudt ud af for at kunne blive lykkeligere."	"NO QUESTION"	NA	.	-1	-1	23286	1327	1	0	0
P29	4	False	practice	"'Men skabe er da ganske praktiske til opbevaring af mangt og meget, ikke sandt?' Jo, opbevaring af værdier, det er rigtigt – men når vi først begynder at sætte spørgsmålstegn ved disse værdier, så føles skabet mere og mere trangt, for det kan ikke rumme vores ideer og følelser mere."	"NO QUESTION"	NA	.	-1	-1	23954	1327	2	0	0
P29	5	False	practice	"'Jamen hvad er der i det skab?' Der er en opfattelse af at kvinder og mænd skal tænke, føle, klæde sig og handle forskelligt – fordi nogle er kvinder og andre er mænd. Kønsroller kalder vi det. Men det rækker faktisk meget længere end bare til roller, vi spiller – rollerne invaderer vores tanker og vores følelser, så vi næsten ikke kan tænke uden for rollen, så længe skabet omslutter os, og i hvert fald først og fremmest føler vi må tage hensyn til dem, der er i skabet..."	"Spørgsmål:\nMener taleren at kønsroller både påvirker hvordan vi handler og tænker?"	1	1	21254	1	54320	1327	3	0	0
P29	6	False	practice	"Når vi endelig bryder ud af skabet og for alvor viser og siger det, der ikke passer i det normative skab, kan vi godt opleve negative reaktioner – men så sandelig også positive – for vi er jo slet ikke alene!"	"NO QUESTION"	NA	.	-1	-1	19574	1327	4	0	0
P29	7	False	practice	"Der er nemlig andre som ligner os mere eller mindre, vi er en broget og mangfoldig flok i alle aldre, hudfarver, kulturelle baggrunde, med og uden handicap, med og uden tro, af forskellig politisk overbevisning, og – vigtigst for os her: af flere forskellige kønsidentiteter og seksuelle orienteringer."	"NO QUESTION"	NA	.	-1	-1	30636	1327	5	0	0
P29	8	False	practice	"Fælles for os er, at vi er en regnbueminoritet i forhold til flertallets skab – men det betyder ikke at majoriteten har ret. Vi vil udefra informere om, at der er andre måder at se tingene på, tilbyde et alternativt syn på livet og verden, som kan hjælpe nogle – især børn og unge – ud af et skab, de mistrives i."	"Spørgsmål:\nMener taleren at minoriteter bør tie med deres verdenssyn?"	2	2	5173	1	32821	1327	6	0	0
P29	9	False	practice	"Lad os brænde skabet med normerne, så vi frigøres fra dem og får retten til at være dem, vi faktisk er!"	"NO QUESTION"	NA	.	-1	-1	19617	1327	7	0	0
P29	10	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	3463	22811	-1	1	1
P29	11	False	experiment	"Fru minister, kære allesammen\nTusinde tak for, at I er mødt op i dag for at markere den internationale dag mod homo-, bi- og transfobi! Over hele kloden markeres dagen med tusindvis af arrangementer, som skal sætte fokus på de udfordringer, vi møder som en af de minoriteter i verden, som udsættes for mest forfølgelse og uretfærdighed."	"NO QUESTION"	NA	.	-1	-1	36022	22811	0	1	1
P29	12	False	experiment	"Det er en dag, som maner til sammenhold – sammenhold inden for hele gruppen af LGBTQI osv. Og til sammenhold, uanset hvilken geografisk, etnisk eller religiøs gruppe vi tilhører. Hvis LGBTQI-personer udgjorde en nation, ville vi være klodens tredje mest folkerige. Nu forholder det sig imidlertid sådan, at vi lever spredt over hele kloden – under vidt forskellige forudsætninger for at stå frem, kæmpe og frigøre os fra undertrykkelse. "	"NO QUESTION"	NA	.	-1	-1	45154	22811	1	1	1
P29	13	False	experiment	"Som vores demonstration her i dag meget grafisk illustrerer, så er der endnu 80 lande på jorden, hvor det at leve med en seksualitet eller kønsidentitet, som afviger fra flertallets, er strafbart – fra bøder til dødsstraf."	"NO QUESTION"	NA	.	-1	-1	23973	22811	2	1	1
P29	14	False	experiment	"Det er også derfor, vi står her i dag – for at huske på alle dem, som ikke ville kunne gøre tilsvarende i deres lande – af frygt for alvorlige repressalier – for at give dem stemme – for at huske på dem og for at lægge pres på vore politikere, så de tager LGBTQI-rettigheder op HVER gang, der er lejlighed til at gøre det – og uanset overfor hvem."	"Spørgsmål:\nEr det i alle lande risikofrit at tale højt om LGBTQI-rettigheder?"	2	2	5557	1	34265	22811	3	1	1
P29	15	False	experiment	"Vi skal ikke vige tilbage for at tale uretten midt imod. Og vi skal ikke relativere rettigheder. Om man er født i Kampala, Kathmandu, Cayenne eller København – så har man lige megen ret til at elske og leve i overensstemmelse med sig selv."	"NO QUESTION"	NA	.	-1	-1	31370	22811	4	1	1
P29	16	False	experiment	"Vi skal også bruge dagen til at minde os om, hvad vores eget sammenhold betyder – som LGBTQI-personer i Danmark 2016. Til at minde os om, at hvis vi ikke kæmper for alles ret i hele LGBTQI-familien – så taber vi også kollektivt kampen."	"NO QUESTION"	NA	.	-1	-1	27682	22811	5	1	1
P29	17	False	experiment	"I de sidste måneder har vi som organisationer – bl.a. de 4 organisationer, som står bag dagens demonstration – Sabaah, LGBT Danmark, Amnesty International og Copenhagen Pride – sammen med stærke transaktivister kæmpet den vigtige kamp for, at transpersoner i Danmark – og internationalt – fjernes fra listen over psykiske sygdomme. Alt tyder nu på, at denne kamp bærer frugt, og at det er lykkedes os at overbevise politikerne om, at Danmark skal gå forrest i verden på dette spørgsmål, og at det som i 1981, da det handlede om at fjernet homoseksuelle fra samme liste, betaler sig at vise verden vejen frem for at vente på WHO. "	"NO QUESTION"	NA	.	-1	-1	59228	22811	6	1	1
P29	18	False	experiment	"Det er vi glade for at have været med til at få til at lykkes – og det er lykkedes, fordi vi har stået bag hinanden og bakket hverandres kamp op. Sådan er vi stærke – for åben dialog og enighed i mål gør stærk."	"NO QUESTION"	NA	.	-1	-1	23165	22811	7	1	1
P29	19	False	experiment	"Kampen er ikke slut – nu skal vi bevare presset på den politiske proces, så transpersoner omsider får retten til egen krop og til at kunne bestemme over egen behandling – vi ønsker, at der indføres informeret samtykke i sundhedssystemet for transpersoner – ligesom for ALLE ANDRE DANSKERE, og vi ønsker, at der ændres i Sundhedsstyrelsens vejledning, så Sexologisk kliniks monopol brydes, og der igen indføres mulighed for, at transpersoner kan gå til en privatpraktiserende læge eller gynækolog for at få udskrevet de hormoner, de har brug for. "	"NO QUESTION"	NA	.	-1	-1	46032	22811	8	1	1
P29	20	False	experiment	"Transpersoner skal sættes fri – som selvstændige, myndige aktører i egne liv. Væk med umyndiggørelsen og formynderiet – det er uværdigt – det er umenneskeligt. Vi kan ikke finde os i det!!"	"NO QUESTION"	NA	.	-1	-1	13457	22811	9	1	1
P29	21	False	experiment	"Og det kan lade sig gøre. Hvis der er EN ting, der står tilbage fra sidste uges IDAHOT-forum i København, så er det den maltesiske minister for borgerrettigheder, sociale anliggender og forbrugerspørgsmål, Helena Dallis, svar på spørgsmålet: 'Hvad skal der til for at skabe forandring?'"	"NO QUESTION"	NA	.	-1	-1	28107	22811	10	1	1
P29	22	False	experiment	"Det skal lige siges, at den maltesiske regering på 3 år har ændret 85 forskellige lovkomplekser for at gøre dem mere homo-, bi-, trans- og intersex-inkluderende, hvilket har ført til, at det stærkt katolske Malta nu iflg. ILGA er langt det førende land i verden, når det gælder sikring af vore borgerrettigheder. Da de indledte arbejdet, var 80 % af befolkningen imod bedre rettigheder for LGBTQI-personer – nu, 3 år senere, er 80 % af befolkningen for."	"NO QUESTION"	NA	.	-1	-1	32602	22811	11	1	1
P29	23	False	experiment	"På spørgsmålet: 'Hvad skal der til for at skabe forandring?', svarede Helena Dalli: 'Two words: Political will!' Så let er det. Der skal vilje til – og mod! Politisk mod til ikke at lave politik efter meningsmålinger, men i forhold til, hvad man anser for at være rigtigt og retfærdigt, tilføjede hun."	"NO QUESTION"	NA	.	-1	-1	24582	22811	12	1	1
P29	24	False	experiment	"Så lad en opfordring til danske politikere lyde her fra Rådhuspladsen i dag: Gå forrest! Lad os skabe en revolution i fællesskab, hvor de sidste rester af LGBTQI-diskrimination endegyldigt fjernes fra dansk lovgivning. Sæt et arbejde i gang som det maltesiske, hvor lovgivningen systematisk granskes for uretfærdigheder, og lad disse blive fjernet – og nedsæt et råd af civilsamfundsorganisationer fra LGBTQI-miljøet til at rådgive jer om, hvordan man skaber ægte inkluderende lovgivning."	"Spørgsmål:\nMener taleren at LGBTQI-personer pt. diskrimineres af den danske lovgivning?"	1	1	10472	1	30781	22811	13	1	1
P29	25	False	experiment	"Vi husker, hvem der er med os, og hvem der går imod! Som Martin Luther King Jr. engang sagde: 'In the end, we remember not the words of our enemies, but the silence of our friends.'"	"NO QUESTION"	NA	.	-1	-1	15146	22811	14	1	1
P29	26	False	experiment	"Under sidste uges konference opfordrede de forsamlede politikere civilsamfundsorganisationerne til at være deres vagthunde – til at gøre dem opmærksomme på uretfærdigheder og til at være deres kritikere, når tingene ikke bevæger sig hurtigt nok frem. Det vil vi gerne – tak for invitationen. Men det forudsætter to afgørende ting:"	"Spørgsmål:\nOpfordrede politikerne i sidste uge civilsamfundsorganisationerne til at være deres vagthunde?"	1	1	15233	1	18278	22811	15	1	1
P29	27	False	experiment	"Den ene er, at I politikere sikrer, at vi har fornuftige forhold at arbejde under. I kan ikke på den ene side pålægge os det kollektive ansvar for på samfundets vegne at løfte denne opgave, og så samtidig ikke ville lægge midler til dette arbejde. Vi tre store organisationer, som står som arrangører her i dag, kan ikke i fællesskab mønstre én fuldtidsmedarbejder. "	"NO QUESTION"	NA	.	-1	-1	35875	22811	16	1	1
P29	28	False	experiment	"Alle er vi 100 % frivilligt drevet – og vi knokler for at skabe de resultater og den viden, I efterspørger. Men hvis I vil flytte det her område, som I siger, og hvis I vil basere jer på viden og fakta – så kræver det, at vi kan levere det – og det forudsætter altså, at man sætter midler af til indsamling af disse fakta."	"NO QUESTION"	NA	.	-1	-1	27434	22811	17	1	1
P29	29	False	experiment	"Vi KAN ikke gøre det selv!!"	"NO QUESTION"	NA	.	-1	-1	3235	22811	18	1	1
P29	30	False	experiment	"Det andet er, at I skal lytte, når vi taler med jer. Hør på og anerkend, hvilke problematikker og udfordringer vi lægger frem for jer – og stol på, at vi nok har ret, når vi påpeger dem. Undlad at negligere eller bagatellisere ting, der ikke influerer jer selv personligt."	"NO QUESTION"	NA	.	-1	-1	21023	22811	19	1	1
P29	31	False	experiment	"Tag som udgangspunkt, at vi ved, hvad vi taler om, og at når vi kommer med en problematik – så er det en, som bør løses – gennem politisk vilje og med politisk mod. Det er budskabet fra i dag! Støt os! Lyt til os! Brug os! Sammen kan vi skabe en bedre verden for LGBTQI-personer overalt. Og en sådan verden er en bedre verden for hele menneskeheden!"	"NO QUESTION"	NA	.	-1	-1	26716	22811	20	1	1
P29	32	False	experiment	"Tak for ordet, og tak til jer alle, fordi I kom i dag."	"NO QUESTION"	NA	.	-1	-1	3402	22811	21	1	1
P29	33	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2299	26682	-1	1	1
P29	34	False	experiment	"Kære studenter\nEt stort tillykke med jeres eksamen. I sidder nu her, som så mange før jer har gjort. I har med hårdt slid taget jeres studentereksamen, proppet jeres hoveder med viden og nu fortjener I at blive fejret. Nogle af jer ser måske også lidt trætte ud, men det skyldes måske ikke kun det hårde, faglige arbejde."	"NO QUESTION"	NA	.	-1	-1	20792	26682	0	1	1
