"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P51"	1	237	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,66	.	.	.	.	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	LEFT	[ ]	.	.	.	58	354,30	13,34	.	17	P51	1	-1	1327
"P51"	1	157	2	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	362	2	4	4	"A"	1	Fixation: 523 ms	4	"A"	0,23	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 1]	1	N	1	24	93,97	0,99	.	17	P51	1	-1	1327
"P51"	1	209	3	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	209	1	2	2	"Y"	1	Fixation: 704 ms	2	"Y"	0,19	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	30	123,32	2,47	4	17	P51	1	-1	1327
"P51"	1	162	4	[ ]	.	.	.	.	.	.	.	Fixation: 943 ms	7	"B"	0,47	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	LEFT	[ 5]	5	L	5	18	78,94	0,96	2	17	P51	1	-1	1327
"P51"	1	153	5	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	153	1	6	6	"E"	1	Fixation: 1123 ms	6	"E"	0,29	0	0	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	RIGHT	[ ]	.	.	.	20	99,58	1,37	.	17	P51	1	-1	1327
"P51"	1	127	6	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	393	2	9	9	"G"	1	Fixation: 1296 ms	9	"G"	0,32	0	0	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	12	"D"	1	12	RIGHT	[ 13]	13	E	13	22	108,16	1,30	6	17	P51	1	-1	1327
"P51"	1	200	7	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	536	2	12	12	"D"	1	Fixation: 1445 ms	12	"D"	0,37	0	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	15	"N"	1	15	RIGHT	[ 15]	15	N	15	19	90,51	1,11	9	17	P51	1	-1	1327
"P51"	1	240	8	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	240	1	15	15	"N"	1	Fixation: 1664 ms	15	"N"	0,27	0	0	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	12	"D"	2	12	LEFT	[ 11]	11	N	11	19	94,37	1,31	12	17	P51	1	-1	1327
"P51"	1	336	9	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	536	2	12	12	"D"	2	Fixation: 1923 ms	12	"D"	0,14	7	1	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	10	"Y"	1	10	LEFT	[ 9]	9	G	9	14	62,88	0,79	15	17	P51	1	-1	1327
"P51"	1	186	10	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	409	2	10	10	"Y"	1	Fixation: 2273 ms	10	"Y"	0,19	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	UP	[ ]	.	.	.	126	299,16	0,71	12	17	P51	1	-1	1327
