"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P36"	1	568	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,36	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	10	"Y"	1	10	LEFT	[ 10]	10	Y	10	58	348,71	13,83	.	39	P36	1	-1	1327
"P36"	1	171	2	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	922	3	10	10	"Y"	1	Fixation: 633 ms	10	"Y"	0,21	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	22	121,66	1,72	.	39	P36	1	-1	1327
"P36"	1	137	3	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	1272	5	5	5	"L"	1	Fixation: 826 ms	5	"L"	0,13	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	LEFT	[ 2]	2	Y	2	19	74,51	0,93	10	39	P36	1	-1	1327
"P36"	1	152	4	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	827	4	3	3	"T"	1	Fixation: 982 ms	3	"T"	0,20	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	11	52,36	0,62	5	39	P36	1	-1	1327
"P36"	1	694	5	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	2458	5	1	1	"N"	1	Fixation: 1145 ms	1	"N"	0,22	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	2	3	RIGHT	[ 3]	3	T	3	17	62,52	0,70	3	39	P36	1	-1	1327
"P36"	1	252	6	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	827	4	3	3	"T"	2	Fixation: 1856 ms	3	"T"	0,22	4	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	2	1	LEFT	[ 1]	1	N	1	14	62,30	0,80	1	39	P36	1	-1	1327
"P36"	1	954	7	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	2458	5	1	1	"N"	2	Fixation: 2122 ms	1	"N"	0,20	5	1	1	2	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	2	1	.	[ 2]	2	Y	2	17	36,84	0,08	3	39	P36	1	-1	1327
"P36"	1	209	8	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	2458	5	1	1	"N"	2	Fixation: 3093 ms	1	"N"	0,24	5	1	2	2	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	RIGHT	[ 4]	4	A	4	15	74,64	0,98	1	39	P36	1	-1	1327
"P36"	1	219	9	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	1611	5	4	4	"A"	1	Fixation: 3317 ms	4	"A"	0,13	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	16	68,55	0,88	1	39	P36	1	-1	1327
"P36"	1	199	10	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	590	3	2	2	"Y"	1	Fixation: 3552 ms	2	"Y"	0,08	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	2	4	.	[ 3]	3	T	3	10	41,85	0,39	4	39	P36	1	-1	1327
"P36"	1	238	11	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	1611	5	4	4	"A"	2	Fixation: 3761 ms	4	"A"	0,12	9	1	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	8	"E"	1	8	RIGHT	[ 9]	9	G	9	22	126,89	1,76	2	39	P36	1	-1	1327
"P36"	1	174	12	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	759	4	8	8	"E"	1	Fixation: 4021 ms	8	"E"	0,09	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	3	1	LEFT	[ 1]	1	N	1	28	186,19	2,69	4	39	P36	1	-1	1327
"P36"	1	284	13	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	2458	5	1	1	"N"	3	Fixation: 4223 ms	1	"N"	0,27	5	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	3	3	RIGHT	[ 3]	3	T	3	13	61,28	0,74	8	39	P36	1	-1	1327
"P36"	1	194	14	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	827	4	3	3	"T"	3	Fixation: 4520 ms	3	"T"	0,03	4	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	4	1	LEFT	[ 1]	1	N	1	20	80,39	0,90	1	39	P36	1	-1	1327
"P36"	1	317	15	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	2458	5	1	1	"N"	4	Fixation: 4734 ms	1	"N"	0,15	5	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	2	2	.	[ 2]	2	Y	2	19	47,59	0,35	3	39	P36	1	-1	1327
"P36"	1	121	16	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	590	3	2	2	"Y"	2	Fixation: 5070 ms	2	"Y"	0,08	10	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	3	4	RIGHT	[ 5]	5	L	5	15	70,84	0,97	1	39	P36	1	-1	1327
"P36"	1	449	17	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	1611	5	4	4	"A"	3	Fixation: 5206 ms	4	"A"	0,11	9	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	RIGHT	[ 7]	7	B	7	15	68,20	0,89	2	39	P36	1	-1	1327
"P36"	1	253	18	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	508	2	6	6	"E"	1	Fixation: 5670 ms	6	"E"	0,11	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	4	3	LEFT	[ 3]	3	T	3	17	75,35	1,03	4	39	P36	1	-1	1327
"P36"	1	229	19	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	827	4	3	3	"T"	4	Fixation: 5940 ms	3	"T"	0,09	4	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	2	5	RIGHT	[ 6]	6	E	6	16	65,89	0,88	6	39	P36	1	-1	1327
"P36"	1	237	20	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	1272	5	5	5	"L"	2	Fixation: 6185 ms	5	"L"	0,13	3	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	4	4	LEFT	[ 4]	4	A	4	10	46,01	0,53	3	39	P36	1	-1	1327
"P36"	1	292	21	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	1611	5	4	4	"A"	4	Fixation: 6432 ms	4	"A"	0,15	9	1	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	RIGHT	[ 9]	9	G	9	24	125,50	1,79	5	39	P36	1	-1	1327
"P36"	1	630	22	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	1415	2	9	9	"G"	1	Fixation: 6748 ms	9	"G"	0,09	0	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	3	5	LEFT	[ 4]	4	A	4	25	131,56	1,99	4	39	P36	1	-1	1327
"P36"	1	246	23	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	1272	5	5	5	"L"	3	Fixation: 7403 ms	5	"L"	0,15	3	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	3	2	LEFT	[ 1]	1	N	1	21	99,04	1,35	9	39	P36	1	-1	1327
"P36"	1	270	24	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	590	3	2	2	"Y"	3	Fixation: 7670 ms	2	"Y"	0,22	10	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	14	"R"	1	14	RIGHT	[ 15]	15	N	15	32	256,26	4,73	5	39	P36	1	-1	1327
"P36"	1	178	25	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	178	1	14	14	"R"	1	Fixation: 7972 ms	14	"R"	0,10	0	0	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	LEFT	[ 10]	10	Y	10	18	95,61	1,22	2	39	P36	1	-1	1327
"P36"	1	174	26	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	174	1	11	11	"N"	1	Fixation: 8168 ms	11	"N"	0,09	0	1	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	8	"E"	2	8	LEFT	[ 8]	8	E	8	16	66,40	0,90	14	39	P36	1	-1	1327
"P36"	1	139	27	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	759	4	8	8	"E"	2	Fixation: 8358 ms	8	"E"	0,04	12	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	5	4	LEFT	[ 3]	3	T	3	25	124,97	1,84	11	39	P36	1	-1	1327
"P36"	1	413	28	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	1611	5	4	4	"A"	5	Fixation: 8522 ms	4	"A"	0,10	9	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	4	5	RIGHT	[ 6]	6	E	6	13	47,81	0,57	8	39	P36	1	-1	1327
