"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P23"	1	129	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,13	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	27	191,83	2,48	.	14	P23	1	-1	1327
"P23"	1	114	2	[ ]	.	.	.	.	.	.	.	Fixation: 163 ms	16	"U"	12,67	.	.	.	.	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	8	"E"	1	8	LEFT	[ 9]	9	G	9	68	671,06	14,95	.	14	P23	1	-1	1327
"P23"	1	119	3	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	119	1	8	8	"E"	1	Fixation: 345 ms	8	"E"	0,13	0	0	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	LEFT	[ ]	.	.	.	19	105,39	1,44	.	14	P23	1	-1	1327
"P23"	1	205	4	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	568	2	4	4	"A"	1	Fixation: 483 ms	4	"A"	0,32	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	15	65,93	0,89	8	14	P23	1	-1	1327
"P23"	1	176	5	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	655	3	2	2	"Y"	1	Fixation: 703 ms	2	"Y"	0,34	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	47	359,85	5,29	4	14	P23	1	-1	1327
"P23"	1	288	6	[ ]	.	.	.	.	.	.	.	Fixation: 926 ms	15	"N"	0,41	.	.	.	.	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	LEFT	[ ]	.	.	.	26	205,10	2,72	2	14	P23	1	-1	1327
"P23"	1	321	7	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	321	1	9	9	"G"	1	Fixation: 1240 ms	9	"G"	0,39	0	0	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	2	4	LEFT	[ 5]	5	L	5	37	184,12	2,03	.	14	P23	1	-1	1327
"P23"	1	363	8	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	568	2	4	4	"A"	2	Fixation: 1598 ms	4	"A"	0,16	4	1	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	RIGHT	[ 14]	14	R	14	33	215,94	3,43	9	14	P23	1	-1	1327
"P23"	1	253	9	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	253	1	11	11	"N"	1	Fixation: 1994 ms	11	"N"	0,22	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	2	2	LEFT	[ 4]	4	A	4	37	173,37	1,71	4	14	P23	1	-1	1327
"P23"	1	296	10	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	655	3	2	2	"Y"	2	Fixation: 2284 ms	2	"Y"	0,26	5	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	RIGHT	[ 7]	7	B	7	25	176,38	2,21	11	14	P23	1	-1	1327
