"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P38"	1	397	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,37	.	.	.	.	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	1	7	LEFT	[ ]	.	.	.	63	338,74	14,78	.	10	P38	1	-1	1327
"P38"	1	119	2	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	515	2	7	7	"B"	1	Fixation: 467 ms	7	"B"	0,79	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	24	111,17	1,74	.	10	P38	1	-1	1327
"P38"	1	161	3	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	161	1	2	2	"Y"	1	Fixation: 610 ms	2	"Y"	0,39	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	11	51,04	0,57	7	10	P38	1	-1	1327
"P38"	1	497	4	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	497	1	1	1	"N"	1	Fixation: 782 ms	1	"N"	0,37	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	RIGHT	[ 4]	4	A	4	18	78,50	1,03	2	10	P38	1	-1	1327
"P38"	1	219	5	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	219	1	4	4	"A"	1	Fixation: 1297 ms	4	"A"	0,39	0	1	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	RIGHT	[ 11]	11	N	11	25	176,59	2,58	1	10	P38	1	-1	1327
"P38"	1	276	6	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	276	1	11	11	"N"	1	Fixation: 1541 ms	11	"N"	0,50	0	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	15	"N"	1	15	RIGHT	[ 15]	15	N	15	20	121,03	1,67	4	10	P38	1	-1	1327
"P38"	1	248	7	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	248	1	15	15	"N"	1	Fixation: 1837 ms	15	"N"	0,49	0	0	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	2	7	LEFT	[ 6]	6	E	6	27	153,71	2,81	11	10	P38	1	-1	1327
"P38"	1	396	8	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	515	2	7	7	"B"	2	Fixation: 2112 ms	7	"B"	0,48	2	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 110.0, 495.0, 204.0]	16	"U"	1	16	RIGHT	[ 16]	16	U	16	30	205,62	3,41	15	10	P38	1	-1	1327
"P38"	1	227	9	[ 16]	[STATIC, RECTANGLE, 470.0, 110.0, 495.0, 204.0]	227	1	16	16	"U"	1	Fixation: 2538 ms	16	"U"	0,47	0	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	LEFT	[ 14]	14	R	14	11	57,08	0,66	7	10	P38	1	-1	1327
"P38"	1	220	10	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	220	1	14	14	"R"	1	Fixation: 2776 ms	14	"R"	0,54	0	1	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	16	10	P38	1	-1	1327
