"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P42"	1	344	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,94	.	.	.	.	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	7	"B"	1	7	LEFT	[ ]	.	.	.	63	401,13	15,42	.	20	P42	1	-1	1327
"P42"	1	118	2	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	274	2	7	7	"B"	1	Fixation: 414 ms	7	"B"	0,39	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	21	128,16	1,77	.	20	P42	1	-1	1327
"P42"	1	159	3	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	159	1	2	2	"Y"	1	Fixation: 553 ms	2	"Y"	0,12	0	1	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	7	"B"	2	7	RIGHT	[ 7]	7	B	7	23	159,82	1,97	7	20	P42	1	-1	1327
"P42"	1	156	4	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	274	2	7	7	"B"	2	Fixation: 735 ms	7	"B"	0,21	2	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	14	"R"	1	14	RIGHT	[ 14]	14	R	14	24	178,46	2,33	2	20	P42	1	-1	1327
"P42"	1	296	5	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	513	2	14	14	"R"	1	Fixation: 915 ms	14	"R"	0,24	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	107,71	1,46	7	20	P42	1	-1	1327
"P42"	1	311	6	[ ]	.	.	.	.	.	.	.	Fixation: 1455 ms	16	"U"	0,85	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	20	105,48	1,53	14	20	P42	1	-1	1327
"P42"	1	281	7	[ ]	.	.	.	.	.	.	.	Fixation: 1786 ms	13	"E"	0,54	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	22	134,56	1,88	.	20	P42	1	-1	1327
"P42"	1	243	8	[ ]	.	.	.	.	.	.	.	Fixation: 2089 ms	16	"U"	0,58	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	32	178,34	3,61	.	20	P42	1	-1	1327
"P42"	1	182	9	[ ]	.	.	.	.	.	.	.	Fixation: 2364 ms	7	"B"	0,51	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	30	215,58	3,60	.	20	P42	1	-1	1327
"P42"	1	266	10	[ ]	.	.	.	.	.	.	.	Fixation: 2576 ms	16	"U"	0,53	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	38	183,26	4,55	.	20	P42	1	-1	1327
