"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P47"	1	275	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,70	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	72	339,39	13,21	.	14	P47	1	-1	1327
"P47"	1	137	2	[ ]	.	.	.	.	.	.	.	Fixation: 354 ms	9	"G"	1,53	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 4]	4	A	4	25	192,30	2,35	.	14	P47	1	-1	1327
"P47"	1	204	3	[ ]	.	.	.	.	.	.	.	Fixation: 516 ms	5	"L"	0,60	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 3]	3	T	3	30	103,50	0,66	.	14	P47	1	-1	1327
"P47"	1	415	4	[ ]	.	.	.	.	.	.	.	Fixation: 750 ms	3	"T"	0,57	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ 7]	7	B	7	19	87,94	1,24	.	14	P47	1	-1	1327
"P47"	1	313	5	[ ]	.	.	.	.	.	.	.	Fixation: 1184 ms	6	"E"	0,49	.	.	.	.	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	RIGHT	[ 9]	9	G	9	14	67,16	0,86	.	14	P47	1	-1	1327
"P47"	1	405	6	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	405	1	9	9	"G"	1	Fixation: 1511 ms	9	"G"	0,24	0	0	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	LEFT	[ 5]	5	L	5	24	134,54	1,55	.	14	P47	1	-1	1327
"P47"	1	221	7	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	221	1	6	6	"E"	1	Fixation: 1940 ms	6	"E"	0,15	0	1	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	10	"Y"	1	10	RIGHT	[ 11]	11	N	11	22	123,30	1,74	9	14	P47	1	-1	1327
"P47"	1	528	8	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	528	1	10	10	"Y"	1	Fixation: 2183 ms	10	"Y"	0,24	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ 14]	14	R	14	18	81,64	1,10	6	14	P47	1	-1	1327
"P47"	1	683	9	[ ]	.	.	.	.	.	.	.	Fixation: 2729 ms	14	"R"	0,54	.	.	.	.	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	LEFT	[ 10]	10	Y	10	25	103,42	1,19	10	14	P47	1	-1	1327
"P47"	1	857	10	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	1088	2	11	11	"N"	1	Fixation: 3437 ms	11	"N"	0,34	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 6]	6	E	6	25	130,56	1,64	.	14	P47	1	-1	1327
"P47"	1	406	11	[ ]	.	.	.	.	.	.	.	Fixation: 6623 ms	16	"U"	11,83	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	70	389,11	12,50	11	14	P47	1	-1	1327
"P47"	1	378	12	[ ]	.	.	.	.	.	.	.	Fixation: 7099 ms	11	"N"	0,62	.	.	.	.	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	2	11	.	[ 11]	11	N	11	14	34,48	0,33	.	14	P47	1	-1	1327
"P47"	1	231	13	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	1088	2	11	11	"N"	2	Fixation: 7491 ms	11	"N"	0,30	10	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	15	"N"	1	15	RIGHT	[ 15]	15	N	15	20	102,73	1,38	.	14	P47	1	-1	1327
"P47"	1	184	14	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	184	1	15	15	"N"	1	Fixation: 7742 ms	15	"N"	0,40	0	0	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11	14	P47	1	-1	1327
"P47"	2	218	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,41	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	55	424,57	13,81	.	7	P47	2	0	1327
"P47"	2	146	2	[ ]	.	.	.	.	.	.	.	Fixation: 280 ms	10	"m"	1,22	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	24	128,31	1,54	.	7	P47	2	0	1327
"P47"	2	194	3	[ ]	.	.	.	.	.	.	.	Fixation: 450 ms	7	"e"	0,63	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	31	121,48	0,88	.	7	P47	2	0	1327
"P47"	2	315	4	[ ]	.	.	.	.	.	.	.	Fixation: 675 ms	4	"a"	0,47	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	6	"l"	1	6	RIGHT	[ 6]	6	l	6	10	50,52	0,56	.	7	P47	2	0	1327
"P47"	2	384	5	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	384	1	6	6	"l"	1	Fixation: 1000 ms	6	"l"	0,32	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	DOWN	[ ]	.	.	.	193	490,31	4,08	.	7	P47	2	0	1327
"P47"	2	224	6	[ ]	.	.	.	.	.	.	.	Fixation: 1577 ms	13	"n"	1,28	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 137.0, 380.0, 181.0]	10	"m"	1	10	LEFT	[ 10]	10	m	10	24	105,64	1,03	6	7	P47	2	0	1327
"P47"	2	928	7	[ 10]	[STATIC, RECTANGLE, 365.0, 137.0, 380.0, 181.0]	928	1	10	10	"m"	1	Fixation: 1825 ms	10	"m"	0,17	0	0	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	7	P47	2	0	1327
"P47"	3	216	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	116	"e"	6,13	.	.	.	.	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 417.0, 135.0, 440.0, 204.0]	13	"v"	1	13	LEFT	[ 13]	13	v	13	67	312,07	12,66	.	46	P47	3	1	1327
"P47"	3	121	2	[ 13]	[STATIC, RECTANGLE, 417.0, 135.0, 440.0, 204.0]	121	1	13	13	"v"	1	Fixation: 290 ms	13	"v"	0,61	0	0	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	6	"l"	1	6	LEFT	[ 6]	6	l	6	37	253,45	2,52	.	46	P47	3	1	1327
"P47"	3	672	3	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	1183	2	6	6	"l"	1	Fixation: 448 ms	6	"l"	0,21	0	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 135.0, 417.0, 204.0]	12	"e"	1	12	RIGHT	[ 11]	11	d	11	19	106,60	1,50	13	46	P47	3	1	1327
"P47"	3	245	4	[ 12]	[STATIC, RECTANGLE, 395.0, 135.0, 417.0, 204.0]	478	2	12	12	"e"	1	Fixation: 1139 ms	12	"e"	0,12	0	1	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 320.0, 135.0, 335.0, 204.0]	7	"l"	1	7	LEFT	[ 7]	7	l	7	26	140,40	1,72	6	46	P47	3	1	1327
"P47"	3	588	5	[ 7]	[STATIC, RECTANGLE, 320.0, 135.0, 335.0, 204.0]	588	1	7	7	"l"	1	Fixation: 1410 ms	7	"l"	0,19	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	283	403,75	22,39	12	46	P47	3	1	1327
"P47"	3	253	6	[ ]	.	.	.	.	.	.	.	Fixation: 2587 ms	150	"l"	0,83	.	.	.	.	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 252.0, 135.0, 282.0, 204.0]	4	"I"	1	4	UP	[ 4]	4	I	4	37	265,89	2,69	7	46	P47	3	1	1327
"P47"	3	292	7	[ 4]	[STATIC, RECTANGLE, 252.0, 135.0, 282.0, 204.0]	1116	2	4	4	"I"	1	Fixation: 2877 ms	4	"I"	0,52	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	6	"l"	2	6	RIGHT	[ 6]	6	l	6	18	80,57	1,09	.	46	P47	3	1	1327
