"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P52"	1	279	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	11,89	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	58	231,86	9,09	.	12	P52	1	-1	1327
"P52"	1	115	2	[ ]	.	.	.	.	.	.	.	Fixation: 344 ms	16	"U"	3,78	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	50	199,73	6,55	.	12	P52	1	-1	1327
"P52"	1	141	3	[ ]	.	.	.	.	.	.	.	Fixation: 509 ms	8	"E"	0,69	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	25	165,96	2,58	.	12	P52	1	-1	1327
"P52"	1	368	4	[ ]	.	.	.	.	.	.	.	Fixation: 675 ms	1	"N"	0,74	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	10	"Y"	1	10	RIGHT	[ ]	.	.	.	31	179,32	3,40	.	12	P52	1	-1	1327
"P52"	1	155	5	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	155	1	10	10	"Y"	1	Fixation: 1074 ms	10	"Y"	0,39	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	.	[ 11]	11	N	11	533	802,43	0,49	.	12	P52	1	-1	1327
"P52"	1	161	6	[ ]	.	.	.	.	.	.	.	Fixation: 1762 ms	10	"Y"	0,57	.	.	.	.	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	UP	[ 12]	12	D	12	17	64,58	0,96	10	12	P52	1	-1	1327
"P52"	1	188	7	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	188	1	11	11	"N"	1	Fixation: 1940 ms	11	"N"	0,13	0	0	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	LEFT	[ ]	.	.	.	24	95,58	1,61	.	12	P52	1	-1	1327
"P52"	1	165	8	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	165	1	6	6	"E"	1	Fixation: 2152 ms	6	"E"	0,33	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	18	93,70	1,41	11	12	P52	1	-1	1327
"P52"	1	236	9	[ ]	.	.	.	.	.	.	.	Fixation: 2335 ms	2	"Y"	0,45	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	10	43,18	0,48	6	12	P52	1	-1	1327
"P52"	1	277	10	[ ]	.	.	.	.	.	.	.	Fixation: 2581 ms	1	"N"	0,49	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	40	188,02	4,15	.	12	P52	1	-1	1327
"P52"	1	262	11	[ ]	.	.	.	.	.	.	.	Fixation: 2898 ms	12	"D"	0,38	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	34	176,96	3,83	.	12	P52	1	-1	1327
"P52"	1	151	12	[ ]	.	.	.	.	.	.	.	Fixation: 3194 ms	2	"Y"	0,45	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	12	P52	1	-1	1327
"P52"	2	266	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,11	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	65	227,15	10,29	.	8	P52	2	0	1327
"P52"	2	114	2	[ ]	.	.	.	.	.	.	.	Fixation: 338 ms	14	"!"	3,21	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 7]	7	e	7	47	185,16	5,52	.	8	P52	2	0	1327
