"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P25"	1	290	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,56	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	10	"Y"	1	10	LEFT	[ ]	.	.	.	128	340,07	15,16	.	46	P25	1	-1	1327
"P25"	1	128	2	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	368	2	10	10	"Y"	1	Fixation: 425 ms	10	"Y"	0,88	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	27	159,07	2,59	.	46	P25	1	-1	1327
"P25"	1	178	3	[ ]	.	.	.	.	.	.	.	Fixation: 580 ms	3	"T"	1,02	.	.	.	.	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 1]	1	N	1	18	71,97	0,93	10	46	P25	1	-1	1327
"P25"	1	359	4	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	953	3	2	2	"Y"	1	Fixation: 776 ms	2	"Y"	0,90	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	26	207,91	3,36	.	46	P25	1	-1	1327
"P25"	1	258	5	[ ]	.	.	.	.	.	.	.	Fixation: 1161 ms	12	"D"	1,06	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	11	59,72	0,75	2	46	P25	1	-1	1327
"P25"	1	180	6	[ ]	.	.	.	.	.	.	.	Fixation: 1430 ms	10	"Y"	1,11	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	27	165,41	2,59	.	46	P25	1	-1	1327
"P25"	1	163	7	[ ]	.	.	.	.	.	.	.	Fixation: 1637 ms	3	"T"	1,24	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	26	132,08	2,06	.	46	P25	1	-1	1327
"P25"	1	137	8	[ ]	.	.	.	.	.	.	.	Fixation: 1826 ms	1	"N"	1,15	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	13	56,14	0,71	.	46	P25	1	-1	1327
"P25"	1	240	9	[ ]	.	.	.	.	.	.	.	Fixation: 1976 ms	1	"N"	1,18	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	15	74,11	0,96	.	46	P25	1	-1	1327
"P25"	1	163	10	[ ]	.	.	.	.	.	.	.	Fixation: 2231 ms	4	"A"	1,30	.	.	.	.	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	15	"N"	1	15	RIGHT	[ ]	.	.	.	26	242,05	3,71	.	46	P25	1	-1	1327
"P25"	1	567	11	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	2195	7	15	15	"N"	1	Fixation: 2420 ms	15	"N"	0,74	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	DOWN	[ ]	.	.	.	123	360,02	3,34	.	46	P25	1	-1	1327
