"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P29"	1	283	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,04	.	.	.	.	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	1	7	LEFT	[ ]	.	.	.	59	365,02	12,93	.	22	P29	1	-1	1327
"P29"	1	143	2	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	570	3	7	7	"B"	1	Fixation: 464 ms	7	"B"	0,31	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	LEFT	[ 3]	3	T	3	20	107,96	1,46	.	22	P29	1	-1	1327
"P29"	1	170	3	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	596	2	3	3	"T"	1	Fixation: 627 ms	3	"T"	0,36	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	14	61,40	0,81	7	22	P29	1	-1	1327
"P29"	1	167	4	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	792	3	2	2	"Y"	1	Fixation: 811 ms	2	"Y"	0,35	0	1	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	RIGHT	[ 12]	12	D	12	32	188,71	3,63	3	22	P29	1	-1	1327
"P29"	1	205	5	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	205	1	11	11	"N"	1	Fixation: 1010 ms	11	"N"	0,24	0	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	RIGHT	[ 15]	15	N	15	18	87,44	1,28	2	22	P29	1	-1	1327
"P29"	1	181	6	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	2181	5	14	14	"R"	1	Fixation: 1233 ms	14	"R"	0,23	0	0	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	2	7	LEFT	[ 7]	7	B	7	25	159,83	2,48	11	22	P29	1	-1	1327
"P29"	1	154	7	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	570	3	7	7	"B"	2	Fixation: 1439 ms	7	"B"	0,42	2	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	2	2	LEFT	[ 1]	1	N	1	25	133,18	2,14	14	22	P29	1	-1	1327
"P29"	1	384	8	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	792	3	2	2	"Y"	2	Fixation: 1618 ms	2	"Y"	0,50	4	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	RIGHT	[ 4]	4	A	4	15	69,67	0,97	7	22	P29	1	-1	1327
"P29"	1	124	9	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	377	2	4	4	"A"	1	Fixation: 2017 ms	4	"A"	0,58	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	2	14	RIGHT	[ 15]	15	N	15	32	201,99	3,72	2	22	P29	1	-1	1327
"P29"	1	334	10	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	2181	5	14	14	"R"	2	Fixation: 2173 ms	14	"R"	0,05	6	0	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	8	"E"	1	8	LEFT	[ 8]	8	E	8	22	128,84	1,92	4	22	P29	1	-1	1327
"P29"	1	195	11	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	195	1	8	8	"E"	1	Fixation: 2529 ms	8	"E"	0,26	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	2	3	LEFT	[ 3]	3	T	3	22	121,96	1,92	14	22	P29	1	-1	1327
"P29"	1	426	12	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	596	2	3	3	"T"	2	Fixation: 2746 ms	3	"T"	0,42	3	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	13	57,15	0,72	8	22	P29	1	-1	1327
"P29"	1	146	13	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	146	1	1	1	"N"	1	Fixation: 3185 ms	1	"N"	0,42	0	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	RIGHT	[ 5]	5	L	5	21	100,17	1,43	3	22	P29	1	-1	1327
"P29"	1	157	14	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	157	1	5	5	"L"	1	Fixation: 3352 ms	5	"L"	0,35	0	1	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	3	7	.	[ 6]	6	E	6	8	43,74	0,35	1	22	P29	1	-1	1327
