"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P03"	1	251	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,43	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	LEFT	[ 7]	7	B	7	81	308,07	15,62	.	17	P03	1	-1	1327
"P03"	1	123	2	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	123	1	6	6	"E"	1	Fixation: 339 ms	6	"E"	0,06	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	22	101,78	1,45	.	17	P03	1	-1	1327
"P03"	1	190	3	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	500	3	2	2	"Y"	1	Fixation: 484 ms	2	"Y"	0,28	0	1	1	2	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	.	[ 2]	2	Y	2	7	37,55	0,31	6	17	P03	1	-1	1327
"P03"	1	146	4	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	500	3	2	2	"Y"	1	Fixation: 681 ms	2	"Y"	0,28	0	1	2	2	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	RIGHT	[ 9]	9	G	9	24	164,49	2,73	2	17	P03	1	-1	1327
"P03"	1	285	5	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	621	2	11	11	"N"	1	Fixation: 851 ms	11	"N"	0,30	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	LEFT	[ 3]	3	T	3	26	146,57	2,59	2	17	P03	1	-1	1327
"P03"	1	167	6	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	305	2	3	3	"T"	1	Fixation: 1162 ms	3	"T"	0,29	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	2	2	LEFT	[ 1]	1	N	1	15	62,18	0,77	11	17	P03	1	-1	1327
"P03"	1	164	7	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	500	3	2	2	"Y"	2	Fixation: 1344 ms	2	"Y"	0,36	3	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	12	"D"	1	12	RIGHT	[ 12]	12	D	12	37	168,79	3,68	3	17	P03	1	-1	1327
"P03"	1	274	8	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	274	1	12	12	"D"	1	Fixation: 1545 ms	12	"D"	0,41	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 6]	6	E	6	24	123,54	2,13	2	17	P03	1	-1	1327
"P03"	1	186	9	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	186	1	5	5	"L"	1	Fixation: 1843 ms	5	"L"	0,33	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	1	1	LEFT	[ 3]	3	T	3	12	53,44	0,64	12	17	P03	1	-1	1327
"P03"	1	165	10	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	165	1	1	1	"N"	1	Fixation: 2151 ms	1	"N"	0,30	0	1	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 110.0, 365.0, 204.0]	9	"G"	1	9	RIGHT	[ 9]	9	G	9	27	164,88	2,86	5	17	P03	1	-1	1327
