"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P31"	1	238	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	11,06	.	.	.	.	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 6]	6	E	6	63	387,25	14,35	.	38	P31	1	-1	1327
"P31"	1	153	2	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	793	3	5	5	"L"	1	Fixation: 1404 ms	5	"L"	0,35	0	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	15	"N"	1	15	RIGHT	[ 14]	14	R	14	24	154,72	2,64	.	38	P31	1	-1	1327
"P31"	1	305	3	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	1082	4	15	15	"N"	1	Fixation: 1581 ms	15	"N"	0,20	0	0	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	8	"E"	1	8	LEFT	[ 9]	9	G	9	23	122,74	2,05	5	38	P31	1	-1	1327
"P31"	1	315	4	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	699	2	8	8	"E"	1	Fixation: 1909 ms	8	"E"	0,37	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	LEFT	[ 4]	4	A	4	20	80,36	1,35	15	38	P31	1	-1	1327
"P31"	1	461	5	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	1154	3	4	4	"A"	1	Fixation: 2244 ms	4	"A"	0,27	0	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	12	"D"	1	12	RIGHT	[ 10]	10	Y	10	24	109,13	2,17	8	38	P31	1	-1	1327
"P31"	1	274	6	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	274	1	12	12	"D"	1	Fixation: 2729 ms	12	"D"	0,72	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	.	[ 14]	14	R	14	9	42,71	0,41	4	38	P31	1	-1	1327
"P31"	1	437	7	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	635	2	14	14	"R"	1	Fixation: 3012 ms	14	"R"	0,63	0	1	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	.	[ 13]	13	E	13	279	315,25	0,23	12	38	P31	1	-1	1327
"P31"	1	302	8	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	302	1	11	11	"N"	1	Fixation: 3728 ms	11	"N"	0,35	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	UP	[ 13]	13	E	13	157	652,65	0,73	14	38	P31	1	-1	1327
"P31"	1	289	9	[ ]	.	.	.	.	.	.	.	Fixation: 4187 ms	12	"D"	1,13	.	.	.	.	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	2	4	LEFT	[ 5]	5	L	5	64	131,05	2,86	11	38	P31	1	-1	1327
"P31"	1	311	10	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	1154	3	4	4	"A"	2	Fixation: 4540 ms	4	"A"	0,14	5	1	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	1	7	UP	[ ]	.	.	.	26	118,47	1,92	.	38	P31	1	-1	1327
