"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P06"	1	241	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	11,92	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	10	"Y"	1	10	LEFT	[ 9]	9	G	9	58	423,75	14,42	.	46	P06	1	-1	1327
"P06"	1	109	2	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	936	3	10	10	"Y"	1	Fixation: 306 ms	10	"Y"	0,08	0	0	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	7	"B"	1	7	LEFT	[ 7]	7	B	7	20	96,10	1,31	.	46	P06	1	-1	1327
"P06"	1	152	3	[ 7]	[STATIC, RECTANGLE, 312.0, 110.0, 335.0, 204.0]	752	2	7	7	"B"	1	Fixation: 435 ms	7	"B"	0,50	0	1	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	13	"E"	1	13	RIGHT	[ 14]	14	R	14	23	167,65	2,31	10	46	P06	1	-1	1327
"P06"	1	441	4	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	1383	4	13	13	"E"	1	Fixation: 610 ms	13	"E"	0,78	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 4]	4	A	4	28	179,29	3,02	7	46	P06	1	-1	1327
"P06"	1	167	5	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	647	3	5	5	"L"	1	Fixation: 1079 ms	5	"L"	0,79	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	RIGHT	[ 15]	15	N	15	27	224,24	3,41	13	46	P06	1	-1	1327
"P06"	1	444	6	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	444	1	14	14	"R"	1	Fixation: 1273 ms	14	"R"	0,72	0	0	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 110.0, 365.0, 204.0]	9	"G"	1	9	LEFT	[ 9]	9	G	9	23	127,21	1,85	5	46	P06	1	-1	1327
"P06"	1	525	7	[ 9]	[STATIC, RECTANGLE, 350.0, 110.0, 365.0, 204.0]	1187	4	9	9	"G"	1	Fixation: 1740 ms	9	"G"	0,58	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	LEFT	[ 3]	3	T	3	24	142,82	2,08	14	46	P06	1	-1	1327
"P06"	1	295	8	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	2159	6	4	4	"A"	1	Fixation: 2289 ms	4	"A"	0,58	0	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	12	"D"	1	12	RIGHT	[ 13]	13	E	13	27	191,17	2,81	9	46	P06	1	-1	1327
"P06"	1	353	9	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	541	2	12	12	"D"	1	Fixation: 2611 ms	12	"D"	0,61	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	55	317,36	6,88	4	46	P06	1	-1	1327
"P06"	1	233	10	[ ]	.	.	.	.	.	.	.	Fixation: 3019 ms	16	"U"	5,43	.	.	.	.	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	LEFT	[ 11]	11	N	11	45	304,19	7,25	12	46	P06	1	-1	1327
