"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P58"	1	268	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,15	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	58	338,04	12,12	.	30	P58	1	-1	1327
"P58"	1	118	2	[ ]	.	.	.	.	.	.	.	Fixation: 333 ms	14	"R"	1,47	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	LEFT	[ 6]	6	E	6	27	169,33	2,75	.	30	P58	1	-1	1327
"P58"	1	133	3	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	275	2	6	6	"E"	1	Fixation: 478 ms	6	"E"	0,25	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	LEFT	[ 2]	2	Y	2	21	97,90	1,50	.	30	P58	1	-1	1327
"P58"	1	135	4	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	855	3	3	3	"T"	1	Fixation: 632 ms	3	"T"	0,15	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	14	59,87	0,77	6	30	P58	1	-1	1327
"P58"	1	157	5	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	365	2	1	1	"N"	1	Fixation: 781 ms	1	"N"	0,08	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	2	3	RIGHT	[ 4]	4	A	4	18	84,42	1,20	3	30	P58	1	-1	1327
"P58"	1	401	6	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	855	3	3	3	"T"	2	Fixation: 956 ms	3	"T"	0,08	4	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	1	"N"	2	1	LEFT	[ 1]	1	N	1	13	62,13	0,80	1	30	P58	1	-1	1327
"P58"	1	208	7	[ 1]	[STATIC, RECTANGLE, 190.0, 138.0, 215.0, 176.0]	365	2	1	1	"N"	2	Fixation: 1370 ms	1	"N"	0,18	5	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	2	6	RIGHT	[ 6]	6	E	6	22	125,71	1,83	3	30	P58	1	-1	1327
"P58"	1	142	8	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	275	2	6	6	"E"	2	Fixation: 1600 ms	6	"E"	0,04	3	0	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	RIGHT	[ 9]	9	G	9	19	87,15	1,21	1	30	P58	1	-1	1327
"P58"	1	578	9	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	814	2	9	9	"G"	1	Fixation: 1761 ms	9	"G"	0,15	0	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	14	"R"	1	14	RIGHT	[ 15]	15	N	15	23	137,10	2,12	6	30	P58	1	-1	1327
"P58"	1	267	10	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	876	3	14	14	"R"	1	Fixation: 2362 ms	14	"R"	0,25	0	0	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	2	9	LEFT	[ 8]	8	E	8	26	140,93	2,22	9	30	P58	1	-1	1327
"P58"	1	236	11	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	814	2	9	9	"G"	2	Fixation: 2655 ms	9	"G"	0,28	9	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	12	"D"	1	12	RIGHT	[ 13]	13	E	13	21	106,68	1,39	14	30	P58	1	-1	1327
"P58"	1	136	12	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	136	1	12	12	"D"	1	Fixation: 2912 ms	12	"D"	0,34	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	25	127,83	1,40	9	30	P58	1	-1	1327
"P58"	1	118	13	[ ]	.	.	.	.	.	.	.	Fixation: 3073 ms	15	"N"	0,55	.	.	.	.	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	34	205,38	4,52	12	30	P58	1	-1	1327
"P58"	1	282	14	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	282	1	2	2	"Y"	1	Fixation: 3225 ms	2	"Y"	0,26	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ 9]	9	G	9	28	175,35	2,65	.	30	P58	1	-1	1327
