"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P30"	1	299	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,33	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	58	318,23	12,24	.	4	P30	1	-1	1327
"P30"	1	103	2	[ ]	.	.	.	.	.	.	.	Fixation: 364 ms	15	"N"	1,33	.	.	.	.	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	LEFT	[ 9]	9	G	9	24	130,94	1,86	.	4	P30	1	-1	1327
"P30"	1	183	3	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	183	1	9	9	"G"	1	Fixation: 491 ms	9	"G"	0,36	0	0	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	LEFT	[ 5]	5	L	5	21	85,40	1,43	.	4	P30	1	-1	1327
"P30"	1	89	4	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	89	1	4	4	"A"	1	Fixation: 695 ms	4	"A"	0,21	0	1	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	9	4	P30	1	-1	1327
"P30"	2	294	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,52	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	64	345,02	14,03	.	3	P30	2	0	1327
"P30"	2	137	2	[ ]	.	.	.	.	.	.	.	Fixation: 365 ms	10	"m"	0,83	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	6	"l"	1	6	LEFT	[ 6]	6	l	6	19	96,36	1,50	.	3	P30	2	0	1327
"P30"	2	177	3	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	177	1	6	6	"l"	1	Fixation: 521 ms	6	"l"	0,40	0	0	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	P30	2	0	1327
"P30"	3	106	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	124	"e"	5,64	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	24	139,11	2,02	.	6	P30	3	1	1327
"P30"	3	571	2	[ ]	.	.	.	.	.	.	.	Fixation: 137 ms	119	"e"	5,76	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	DOWN	[ ]	.	.	.	63	208,79	8,94	.	6	P30	3	1	1327
"P30"	3	244	3	[ ]	.	.	.	.	.	.	.	Fixation: 771 ms	130	"t"	14,29	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	144	449,34	16,96	.	6	P30	3	1	1327
"P30"	3	154	4	[ ]	.	.	.	.	.	.	.	Fixation: 1159 ms	96	"n"	2,29	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	40	232,98	4,63	.	6	P30	3	1	1327
"P30"	3	400	5	[ ]	.	.	.	.	.	.	.	Fixation: 1353 ms	158	"e"	0,81	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	DOWN	[ ]	.	.	.	71	321,94	14,55	.	6	P30	3	1	1327
"P30"	3	187	6	[ ]	.	.	.	.	.	.	.	Fixation: 1824 ms	109	"s"	14,81	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	6	P30	3	1	1327
"P30"	4	254	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	208	"r"	4,81	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	39	230,81	5,62	.	4	P30	4	2	1327
"P30"	4	251	2	[ ]	.	.	.	.	.	.	.	Fixation: 300 ms	198	"d"	1,11	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	35	296,69	6,08	.	4	P30	4	2	1327
"P30"	4	150	3	[ ]	.	.	.	.	.	.	.	Fixation: 586 ms	214	"o"	1,08	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	28	230,93	4,06	.	4	P30	4	2	1327
"P30"	4	71	4	[ ]	.	.	.	.	.	.	.	Fixation: 764 ms	225	"f"	1,02	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	P30	4	2	1327
"P30"	5	325	1	[ 369]	[STATIC, RECTANGLE, 965.0, 489.0, 987.0, 558.0]	325	1	369	369	"n"	1	Fixation: 7 ms	369	"n"	0,47	0	0	1	1	"RIGHT"	[ 188]	[STATIC, RECTANGLE, 665.0, 298.0, 687.0, 393.0]	188	"e"	1	188	LEFT	[ 187]	187	r	187	49	233,91	7,52	.	21	P30	5	3	1327
"P30"	5	124	2	[ 188]	[STATIC, RECTANGLE, 665.0, 298.0, 687.0, 393.0]	519	2	188	188	"e"	1	Fixation: 381 ms	188	"e"	0,20	0	1	1	1	"RIGHT"	[ 10, 401]	[STATIC, RECTANGLE, 350.0, 136.0, 372.0, 204.0]	10	"d"	1	10	LEFT	[ 88, 411]	88	d	88	41	262,64	6,56	369	21	P30	5	3	1327
"P30"	5	180	3	[ 10, 401]	[STATIC, RECTANGLE, 350.0, 136.0, 372.0, 204.0]	180	1	10	10	"d"	1	Fixation: 546 ms	10	"d"	0,62	0	1	1	1	"RIGHT"	[ 5, 396]	[STATIC, RECTANGLE, 260.0, 136.0, 275.0, 204.0]	5	"e"	1	5	LEFT	[ 5, 396]	5	e	5	19	107,91	1,42	188	21	P30	5	3	1327
"P30"	5	94	4	[ 5, 396]	[STATIC, RECTANGLE, 260.0, 136.0, 275.0, 204.0]	94	1	5	5	"e"	1	Fixation: 745 ms	5	"e"	0,51	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	142	525,48	17,40	10	21	P30	5	3	1327
"P30"	5	311	5	[ ]	.	.	.	.	.	.	.	Fixation: 981 ms	372	"l"	2,42	.	.	.	.	"RIGHT"	[ 199]	[STATIC, RECTANGLE, 882.0, 298.0, 905.0, 393.0]	199	"r"	1	199	UP	[ 199]	199	r	199	44	236,24	6,58	5	21	P30	5	3	1327
"P30"	5	195	6	[ 199]	[STATIC, RECTANGLE, 882.0, 298.0, 905.0, 393.0]	195	1	199	199	"r"	1	Fixation: 1336 ms	199	"r"	0,16	0	1	1	1	"RIGHT"	[ 215]	[STATIC, RECTANGLE, 1167.0, 298.0, 1197.0, 393.0]	215	""	1	215	RIGHT	[ 215]	215		215	38	277,15	6,05	.	21	P30	5	3	1327
"P30"	5	194	7	[ 215]	[STATIC, RECTANGLE, 1167.0, 298.0, 1197.0, 393.0]	537	2	215	215	""	1	Fixation: 1569 ms	215	""	0,47	0	1	1	1	"RIGHT"	[ 90, 413]	[STATIC, RECTANGLE, 380.0, 204.0, 402.0, 298.0]	90	"e"	1	90	LEFT	[ 90, 413]	90	e	90	60	476,69	15,84	199	21	P30	5	3	1327
"P30"	5	211	8	[ 90, 413]	[STATIC, RECTANGLE, 380.0, 204.0, 402.0, 298.0]	211	1	90	90	"e"	1	Fixation: 1823 ms	90	"e"	0,32	0	1	1	1	"RIGHT"	[ 101]	[STATIC, RECTANGLE, 560.0, 204.0, 582.0, 298.0]	101	"t"	1	101	RIGHT	[ 100]	100	g	100	27	220,18	3,56	215	21	P30	5	3	1327
"P30"	5	228	9	[ 101]	[STATIC, RECTANGLE, 560.0, 204.0, 582.0, 298.0]	228	1	101	101	"t"	1	Fixation: 2061 ms	101	"t"	0,73	0	1	1	1	"RIGHT"	[ 208]	[STATIC, RECTANGLE, 1047.0, 298.0, 1070.0, 393.0]	208	"s"	1	208	RIGHT	[ 208]	208	s	208	53	377,00	10,23	90	21	P30	5	3	1327
"P30"	5	304	10	[ 208]	[STATIC, RECTANGLE, 1047.0, 298.0, 1070.0, 393.0]	549	2	208	208	"s"	1	Fixation: 2342 ms	208	"s"	0,74	0	1	1	1	"RIGHT"	[ 116]	[STATIC, RECTANGLE, 860.0, 204.0, 875.0, 298.0]	116	"v"	1	116	LEFT	[ 116]	116	v	116	34	169,83	3,86	101	21	P30	5	3	1327
"P30"	5	399	11	[ 116]	[STATIC, RECTANGLE, 860.0, 204.0, 875.0, 298.0]	399	1	116	116	"v"	1	Fixation: 2680 ms	116	"v"	0,88	0	1	1	1	"RIGHT"	[ 99]	[STATIC, RECTANGLE, 530.0, 204.0, 545.0, 298.0]	99	"i"	1	99	LEFT	[ 100]	100	g	100	55	264,49	6,37	208	21	P30	5	3	1327
