"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P56"	1	306	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	11,94	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	58	355,79	13,56	.	42	P56	1	-1	1327
"P56"	1	123	2	[ ]	.	.	.	.	.	.	.	Fixation: 371 ms	12	"D"	1,20	.	.	.	.	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	UP	[ 9]	9	G	9	20	109,98	1,49	.	42	P56	1	-1	1327
"P56"	1	125	3	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	125	1	9	9	"G"	1	Fixation: 514 ms	9	"G"	0,12	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	LEFT	[ 3]	3	T	3	26	130,31	2,15	.	42	P56	1	-1	1327
"P56"	1	257	4	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	257	1	3	3	"T"	1	Fixation: 665 ms	3	"T"	0,16	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	RIGHT	[ 7]	7	B	7	17	85,27	1,21	9	42	P56	1	-1	1327
"P56"	1	181	5	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	1388	6	6	6	"E"	1	Fixation: 939 ms	6	"E"	0,24	0	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	10	47,92	0,51	3	42	P56	1	-1	1327
"P56"	1	149	6	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	653	3	5	5	"L"	1	Fixation: 1130 ms	5	"L"	0,19	0	1	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	10	"Y"	1	10	RIGHT	[ 11]	11	N	11	23	142,10	2,04	6	42	P56	1	-1	1327
"P56"	1	140	7	[ 10]	[STATIC, RECTANGLE, 365.0, 138.0, 380.0, 176.0]	340	2	10	10	"Y"	1	Fixation: 1302 ms	10	"Y"	0,28	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	2	5	LEFT	[ 5]	5	L	5	23	124,94	1,84	5	42	P56	1	-1	1327
"P56"	1	333	8	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	653	3	5	5	"L"	2	Fixation: 1465 ms	5	"L"	0,17	6	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	12	"D"	1	12	RIGHT	[ 12]	12	D	12	23	161,51	2,35	10	42	P56	1	-1	1327
"P56"	1	109	9	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	109	1	12	12	"D"	1	Fixation: 1821 ms	12	"D"	0,15	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 6]	6	E	6	85	336,45	1,91	5	42	P56	1	-1	1327
"P56"	1	151	10	[ ]	.	.	.	.	.	.	.	Fixation: 2015 ms	6	"E"	0,54	.	.	.	.	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ ]	.	.	.	16	79,00	1,09	12	42	P56	1	-1	1327
