"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P19"	1	261	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,56	.	.	.	.	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	8	"E"	1	8	LEFT	[ 8]	8	E	8	57	456,33	15,04	.	29	P19	1	-1	1327
"P19"	1	173	2	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	861	4	8	8	"E"	1	Fixation: 325 ms	8	"E"	0,20	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	LEFT	[ 3]	3	T	3	24	137,71	1,90	.	29	P19	1	-1	1327
"P19"	1	154	3	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	624	3	3	3	"T"	1	Fixation: 522 ms	3	"T"	0,25	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	11	45,61	0,51	8	29	P19	1	-1	1327
"P19"	1	157	4	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	674	4	2	2	"Y"	1	Fixation: 687 ms	2	"Y"	0,20	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	RIGHT	[ 6]	6	E	6	17	92,51	1,30	3	29	P19	1	-1	1327
"P19"	1	228	5	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	427	2	6	6	"E"	1	Fixation: 861 ms	6	"E"	0,27	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	RIGHT	[ 15]	15	N	15	33	182,64	3,30	2	29	P19	1	-1	1327
"P19"	1	299	6	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	299	1	14	14	"R"	1	Fixation: 1122 ms	14	"R"	0,36	0	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	15	"N"	1	15	RIGHT	[ 15]	15	N	15	17	54,37	0,56	6	29	P19	1	-1	1327
"P19"	1	212	7	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	1879	4	15	15	"N"	1	Fixation: 1438 ms	15	"N"	0,44	0	0	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	11	"N"	1	11	LEFT	[ 11]	11	N	11	20	100,32	1,47	14	29	P19	1	-1	1327
"P19"	1	378	8	[ 11]	[STATIC, RECTANGLE, 380.0, 110.0, 395.0, 204.0]	747	2	11	11	"N"	1	Fixation: 1670 ms	11	"N"	0,37	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	2	3	LEFT	[ 2]	2	Y	2	32	167,53	2,95	15	29	P19	1	-1	1327
"P19"	1	198	9	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	624	3	3	3	"T"	2	Fixation: 2080 ms	3	"T"	0,35	3	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	2	2	.	[ 2]	2	Y	2	8	38,56	0,34	11	29	P19	1	-1	1327
"P19"	1	115	10	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	674	4	2	2	"Y"	2	Fixation: 2286 ms	2	"Y"	0,36	4	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 110.0, 495.0, 204.0]	16	"U"	1	16	RIGHT	[ 16]	16	U	16	37	266,50	5,13	3	29	P19	1	-1	1327
