"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P15"	1	706	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,22	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	LEFT	[ 8]	8	E	8	78	325,01	15,08	.	18	P15	1	-1	1327
"P15"	1	202	2	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	202	1	6	6	"E"	1	Fixation: 911 ms	6	"E"	0,20	0	0	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	13	"E"	1	13	RIGHT	[ 12]	12	D	12	21	160,16	2,03	.	18	P15	1	-1	1327
"P15"	1	165	3	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	593	3	13	13	"E"	1	Fixation: 1134 ms	13	"E"	0,35	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	27	176,89	2,59	6	18	P15	1	-1	1327
"P15"	1	626	4	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	991	3	5	5	"L"	1	Fixation: 1326 ms	5	"L"	0,15	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	.	[ 5]	5	L	5	22	54,46	0,24	13	18	P15	1	-1	1327
"P15"	1	541	5	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	1240	4	4	4	"A"	1	Fixation: 1974 ms	4	"A"	0,15	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	RIGHT	[ 14]	14	R	14	24	222,10	3,05	5	18	P15	1	-1	1327
"P15"	1	374	6	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	374	1	14	14	"R"	1	Fixation: 2539 ms	14	"R"	0,10	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	2	5	LEFT	[ 5]	5	L	5	31	198,40	3,21	4	18	P15	1	-1	1327
"P15"	1	244	7	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	991	3	5	5	"L"	2	Fixation: 2944 ms	5	"L"	0,18	4	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	12	"D"	1	12	RIGHT	[ 12]	12	D	12	23	197,82	2,63	14	18	P15	1	-1	1327
"P15"	1	174	8	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	174	1	12	12	"D"	1	Fixation: 3211 ms	12	"D"	0,49	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	2	4	LEFT	[ 4]	4	A	4	26	191,91	2,73	5	18	P15	1	-1	1327
"P15"	1	247	9	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	1240	4	4	4	"A"	2	Fixation: 3411 ms	4	"A"	0,32	5	1	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	13	"E"	2	13	RIGHT	[ 12]	12	D	12	30	242,65	2,62	12	18	P15	1	-1	1327
"P15"	1	230	10	[ 13]	[STATIC, RECTANGLE, 410.0, 110.0, 425.0, 204.0]	593	3	13	13	"E"	2	Fixation: 3688 ms	13	"E"	0,54	3	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	LEFT	[ 4]	4	A	4	29	215,99	3,30	4	18	P15	1	-1	1327
