"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P48"	1	247	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,36	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 10]	10	Y	10	64	465,63	14,47	.	16	P48	1	-1	1327
"P48"	1	124	2	[ ]	.	.	.	.	.	.	.	Fixation: 318 ms	11	"N"	0,90	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	24	170,69	2,62	.	16	P48	1	-1	1327
"P48"	1	322	3	[ ]	.	.	.	.	.	.	.	Fixation: 466 ms	3	"T"	1,05	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	25	101,25	1,97	.	16	P48	1	-1	1327
"P48"	1	163	4	[ ]	.	.	.	.	.	.	.	Fixation: 813 ms	10	"Y"	1,57	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	411	255,78	0,77	.	16	P48	1	-1	1327
"P48"	1	360	5	[ ]	.	.	.	.	.	.	.	Fixation: 1387 ms	2	"Y"	1,04	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	22	78,35	1,51	.	16	P48	1	-1	1327
"P48"	1	165	6	[ ]	.	.	.	.	.	.	.	Fixation: 1769 ms	7	"B"	1,55	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	118,61	1,87	.	16	P48	1	-1	1327
"P48"	1	272	7	[ ]	.	.	.	.	.	.	.	Fixation: 1955 ms	15	"N"	1,55	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	28	198,65	3,43	.	16	P48	1	-1	1327
"P48"	1	408	8	[ ]	.	.	.	.	.	.	.	Fixation: 2255 ms	5	"L"	1,35	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	DOWN	[ 8]	8	E	8	545	367,78	2,04	.	16	P48	1	-1	1327
"P48"	1	154	9	[ ]	.	.	.	.	.	.	.	Fixation: 3208 ms	14	"R"	1,44	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	232	0,00	0,02	.	16	P48	1	-1	1327
"P48"	1	208	10	[ ]	.	.	.	.	.	.	.	Fixation: 3659 ms	4	"A"	0,98	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	380	494,60	0,38	.	16	P48	1	-1	1327
"P48"	1	316	11	[ ]	.	.	.	.	.	.	.	Fixation: 4247 ms	3	"T"	1,00	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	19	105,07	1,51	.	16	P48	1	-1	1327
"P48"	1	251	12	[ ]	.	.	.	.	.	.	.	Fixation: 4706 ms	8	"E"	1,63	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	23	109,38	1,72	.	16	P48	1	-1	1327
"P48"	1	215	13	[ ]	.	.	.	.	.	.	.	Fixation: 4980 ms	14	"R"	1,91	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	194	498,95	18,66	.	16	P48	1	-1	1327
"P48"	1	212	14	[ ]	.	.	.	.	.	.	.	Fixation: 5500 ms	15	"N"	1,41	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	28	216,98	3,61	.	16	P48	1	-1	1327
"P48"	1	307	15	[ ]	.	.	.	.	.	.	.	Fixation: 5740 ms	4	"A"	1,60	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	116,48	1,70	.	16	P48	1	-1	1327
"P48"	1	221	16	[ ]	.	.	.	.	.	.	.	Fixation: 6068 ms	9	"G"	1,65	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	16	P48	1	-1	1327
"P48"	2	225	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,40	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 10]	10	m	10	58	403,14	14,96	.	4	P48	2	0	1327
"P48"	2	121	2	[ ]	.	.	.	.	.	.	.	Fixation: 290 ms	10	"m"	0,61	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	22	114,96	1,75	.	4	P48	2	0	1327
"P48"	2	312	3	[ ]	.	.	.	.	.	.	.	Fixation: 663 ms	6	"l"	1,11	.	.	.	.	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 137.0, 230.0, 181.0]	2	"e"	1	2	.	[ ]	.	.	.	300	193,42	0,15	.	4	P48	2	0	1327
"P48"	2	290	4	[ 2]	[STATIC, RECTANGLE, 215.0, 137.0, 230.0, 181.0]	290	1	2	2	"e"	1	Fixation: 1385 ms	2	"e"	0,06	0	0	1	1	"RIGHT"	.	.	.	.	.	.	RIGHT	[ ]	.	.	.	16	80,97	1,19	.	4	P48	2	0	1327
"P48"	3	221	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	119	"e"	5,65	.	.	.	.	"RIGHT"	[ 37]	[STATIC, RECTANGLE, 890.0, 135.0, 912.0, 204.0]	37	"t"	1	37	LEFT	[ 85]	85	g	85	61	353,27	14,04	.	27	P48	3	1	1327
"P48"	3	168	2	[ 37]	[STATIC, RECTANGLE, 890.0, 135.0, 912.0, 204.0]	168	1	37	37	"t"	1	Fixation: 1302 ms	37	"t"	0,14	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 35]	35	r	35	99	184,40	0,80	.	27	P48	3	1	1327
"P48"	3	304	3	[ ]	.	.	.	.	.	.	.	Fixation: 1711 ms	19	"l"	1,36	.	.	.	.	"RIGHT"	[ 45]	[STATIC, RECTANGLE, 1025.0, 135.0, 1047.0, 204.0]	45	"r"	1	45	RIGHT	[ ]	.	.	.	152	273,10	10,64	37	27	P48	3	1	1327
"P48"	3	159	4	[ 45]	[STATIC, RECTANGLE, 1025.0, 135.0, 1047.0, 204.0]	159	1	45	45	"r"	1	Fixation: 2167 ms	45	"r"	0,69	0	0	1	1	"RIGHT"	[ 54]	[STATIC, RECTANGLE, 1190.0, 135.0, 1212.0, 204.0]	54	"e"	1	54	RIGHT	[ 53]	53	d	53	26	173,98	2,90	.	27	P48	3	1	1327
