"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P01"	1	191	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,64	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 7]	7	B	7	66	431,16	16,23	.	11	P01	1	-1	1327
"P01"	1	132	2	[ ]	.	.	.	.	.	.	.	Fixation: 264 ms	7	"B"	1,04	.	.	.	.	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 4]	4	A	4	18	86,88	1,13	.	11	P01	1	-1	1327
"P01"	1	165	3	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	165	1	5	5	"L"	1	Fixation: 414 ms	5	"L"	0,77	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	.	[ 3]	3	T	3	7	38,88	0,41	.	11	P01	1	-1	1327
"P01"	1	335	4	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	335	1	3	3	"T"	1	Fixation: 586 ms	3	"T"	0,75	0	1	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 110.0, 365.0, 204.0]	9	"G"	1	9	RIGHT	[ 8]	8	E	8	22	112,93	1,70	5	11	P01	1	-1	1327
"P01"	1	152	5	[ 9]	[STATIC, RECTANGLE, 350.0, 110.0, 365.0, 204.0]	152	1	9	9	"G"	1	Fixation: 943 ms	9	"G"	0,70	0	0	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	LEFT	[ 7]	7	B	7	10	63,54	0,73	3	11	P01	1	-1	1327
"P01"	1	219	6	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	219	1	6	6	"E"	1	Fixation: 1105 ms	6	"E"	0,69	0	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	14	"R"	1	14	RIGHT	[ 14]	14	R	14	24	153,53	2,41	9	11	P01	1	-1	1327
"P01"	1	555	7	[ 14]	[STATIC, RECTANGLE, 425.0, 110.0, 447.0, 204.0]	555	1	14	14	"R"	1	Fixation: 1348 ms	14	"R"	0,55	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	111,41	1,62	6	11	P01	1	-1	1327
"P01"	1	256	8	[ ]	.	.	.	.	.	.	.	Fixation: 1924 ms	16	"U"	0,61	.	.	.	.	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	8	"E"	1	8	LEFT	[ 7]	7	B	7	32	220,88	3,72	14	11	P01	1	-1	1327
"P01"	1	363	9	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	363	1	8	8	"E"	1	Fixation: 2212 ms	8	"E"	0,52	0	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 110.0, 495.0, 204.0]	16	"U"	1	16	RIGHT	[ ]	.	.	.	28	225,60	3,32	.	11	P01	1	-1	1327
"P01"	1	302	10	[ 16]	[STATIC, RECTANGLE, 470.0, 110.0, 495.0, 204.0]	302	1	16	16	"U"	1	Fixation: 2603 ms	16	"U"	0,34	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	16	65,35	0,86	8	11	P01	1	-1	1327
