"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P45"	1	269	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,23	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	63	295,89	8,26	.	14	P45	1	-1	1327
"P45"	1	309	2	[ ]	.	.	.	.	.	.	.	Fixation: 339 ms	16	"U"	4,34	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	33	151,79	3,10	.	14	P45	1	-1	1327
"P45"	1	201	3	[ ]	.	.	.	.	.	.	.	Fixation: 681 ms	15	"N"	2,23	.	.	.	.	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	LEFT	[ 4]	4	A	4	39	227,71	4,63	.	14	P45	1	-1	1327
"P45"	1	132	4	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	132	1	5	5	"L"	1	Fixation: 921 ms	5	"L"	0,33	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	22	91,39	1,43	.	14	P45	1	-1	1327
"P45"	1	170	5	[ ]	.	.	.	.	.	.	.	Fixation: 1075 ms	2	"Y"	0,57	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	20	97,60	1,35	5	14	P45	1	-1	1327
"P45"	1	230	6	[ ]	.	.	.	.	.	.	.	Fixation: 1265 ms	5	"L"	0,62	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	7	31,67	0,25	.	14	P45	1	-1	1327
"P45"	1	141	7	[ ]	.	.	.	.	.	.	.	Fixation: 1502 ms	4	"A"	0,62	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	21	92,27	1,41	.	14	P45	1	-1	1327
"P45"	1	243	8	[ ]	.	.	.	.	.	.	.	Fixation: 1664 ms	1	"N"	0,71	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	26	210,28	3,18	.	14	P45	1	-1	1327
"P45"	1	232	9	[ ]	.	.	.	.	.	.	.	Fixation: 1933 ms	10	"Y"	0,75	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	6	32,21	0,21	.	14	P45	1	-1	1327
"P45"	1	574	10	[ ]	.	.	.	.	.	.	.	Fixation: 2171 ms	8	"E"	0,75	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	31	161,15	2,94	.	14	P45	1	-1	1327
"P45"	1	432	11	[ ]	.	.	.	.	.	.	.	Fixation: 2776 ms	1	"N"	0,80	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	100,77	1,38	.	14	P45	1	-1	1327
"P45"	1	187	12	[ ]	.	.	.	.	.	.	.	Fixation: 3229 ms	4	"A"	0,65	.	.	.	.	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	1	16	RIGHT	[ ]	.	.	.	767	799,01	4,40	.	14	P45	1	-1	1327
"P45"	1	266	13	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	266	1	16	16	"U"	1	Fixation: 4183 ms	16	"U"	0,19	0	0	1	1	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	LEFT	[ 8]	8	E	8	27	181,44	2,56	.	14	P45	1	-1	1327
"P45"	1	193	14	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	193	1	9	9	"G"	1	Fixation: 4476 ms	9	"G"	0,26	0	1	1	1	"RIGHT"	.	.	.	.	.	.	RIGHT	[ ]	.	.	.	76	459,90	14,88	16	14	P45	1	-1	1327
