"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P46"	1	319	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,70	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	61	371,50	12,24	.	17	P46	1	-1	1327
"P46"	1	122	2	[ ]	.	.	.	.	.	.	.	Fixation: 387 ms	14	"R"	1,90	.	.	.	.	"RIGHT"	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	9	"G"	1	9	UP	[ ]	.	.	.	21	130,80	1,90	.	17	P46	1	-1	1327
"P46"	1	176	3	[ 9]	[STATIC, RECTANGLE, 350.0, 138.0, 365.0, 176.0]	176	1	9	9	"G"	1	Fixation: 530 ms	9	"G"	0,39	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	LEFT	[ 6]	6	E	6	19	106,88	1,43	.	17	P46	1	-1	1327
"P46"	1	279	4	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	675	3	5	5	"L"	1	Fixation: 725 ms	5	"L"	0,22	0	1	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	RIGHT	[ 10]	10	Y	10	21	135,82	1,79	9	17	P46	1	-1	1327
"P46"	1	194	5	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	384	2	11	11	"N"	1	Fixation: 1025 ms	11	"N"	0,17	0	0	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	1	16	RIGHT	[ ]	.	.	.	25	190,79	2,44	5	17	P46	1	-1	1327
"P46"	1	157	6	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	1082	4	16	16	"U"	1	Fixation: 1244 ms	16	"U"	0,13	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	2	5	LEFT	[ 5]	5	L	5	30	251,49	4,02	11	17	P46	1	-1	1327
"P46"	1	235	7	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	675	3	5	5	"L"	2	Fixation: 1431 ms	5	"L"	0,31	4	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	2	16	RIGHT	[ ]	.	.	.	27	290,56	4,21	16	17	P46	1	-1	1327
"P46"	1	479	8	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	1082	4	16	16	"U"	2	Fixation: 1693 ms	16	"U"	0,18	6	0	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	2	11	LEFT	[ 11]	11	N	11	22	129,76	1,92	5	17	P46	1	-1	1327
"P46"	1	190	9	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	384	2	11	11	"N"	2	Fixation: 2194 ms	11	"N"	0,15	5	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	LEFT	[ 3]	3	T	3	26	174,26	2,66	16	17	P46	1	-1	1327
"P46"	1	247	10	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	247	1	4	4	"A"	1	Fixation: 2410 ms	4	"A"	0,15	0	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	3	16	RIGHT	[ 16]	16	U	16	27	272,59	4,09	11	17	P46	1	-1	1327
