"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P16"	1	259	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,48	.	.	.	.	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	58	505,83	16,44	.	83	P16	1	-1	1327
"P16"	1	167	2	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	1073	5	5	5	"L"	1	Fixation: 324 ms	5	"L"	0,35	0	0	1	2	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	UP	[ 5]	5	L	5	10	49,06	0,53	.	83	P16	1	-1	1327
"P16"	1	308	3	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	1073	5	5	5	"L"	1	Fixation: 501 ms	5	"L"	0,89	0	0	2	2	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	23	160,35	2,46	5	83	P16	1	-1	1327
"P16"	1	371	4	[ ]	.	.	.	.	.	.	.	Fixation: 832 ms	11	"N"	1,18	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	LEFT	[ ]	.	.	.	207	520,49	1,88	5	83	P16	1	-1	1327
"P16"	1	110	5	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	1731	6	6	6	"E"	1	Fixation: 1410 ms	6	"E"	0,67	0	0	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	19	105,38	1,47	.	83	P16	1	-1	1327
"P16"	1	545	6	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1915	7	1	1	"N"	1	Fixation: 1539 ms	1	"N"	0,57	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	RIGHT	[ 3]	3	T	3	17	88,31	1,22	6	83	P16	1	-1	1327
"P16"	1	195	7	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	783	3	3	3	"T"	1	Fixation: 2101 ms	3	"T"	0,91	0	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	12	"D"	1	12	RIGHT	[ 12]	12	D	12	26	173,38	2,80	1	83	P16	1	-1	1327
"P16"	1	185	8	[ 12]	[STATIC, RECTANGLE, 395.0, 110.0, 410.0, 204.0]	660	3	12	12	"D"	1	Fixation: 2322 ms	12	"D"	0,74	0	0	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	2	1	LEFT	[ 3]	3	T	3	26	168,52	3,03	3	83	P16	1	-1	1327
"P16"	1	185	9	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1915	7	1	1	"N"	2	Fixation: 2533 ms	1	"N"	0,27	6	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	RIGHT	[ 2]	2	Y	2	11	41,90	0,50	12	83	P16	1	-1	1327
"P16"	1	241	10	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2118	7	2	2	"Y"	1	Fixation: 2729 ms	2	"Y"	0,65	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	UP	[ ]	.	.	.	194	532,51	1,55	1	83	P16	1	-1	1327
