"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P43"	1	263	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,86	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	64	373,53	13,85	.	14	P43	1	-1	1327
"P43"	1	103	2	[ ]	.	.	.	.	.	.	.	Fixation: 334 ms	11	"N"	1,07	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 6]	6	E	6	21	114,17	1,69	.	14	P43	1	-1	1327
"P43"	1	132	3	[ ]	.	.	.	.	.	.	.	Fixation: 458 ms	6	"E"	0,59	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	19	96,97	1,37	.	14	P43	1	-1	1327
"P43"	1	218	4	[ ]	.	.	.	.	.	.	.	Fixation: 609 ms	3	"T"	0,52	.	.	.	.	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	8	"E"	1	8	RIGHT	[ 8]	8	E	8	23	155,83	2,10	.	14	P43	1	-1	1327
"P43"	1	142	5	[ 8]	[STATIC, RECTANGLE, 335.0, 138.0, 350.0, 176.0]	142	1	8	8	"E"	1	Fixation: 850 ms	8	"E"	0,30	0	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	14	"R"	1	14	RIGHT	[ 14]	14	R	14	25	141,48	2,15	.	14	P43	1	-1	1327
"P43"	1	166	6	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	166	1	14	14	"R"	1	Fixation: 1017 ms	14	"R"	0,04	0	0	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	1	16	RIGHT	[ 16]	16	U	16	17	75,78	1,03	8	14	P43	1	-1	1327
"P43"	1	419	7	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	1234	3	16	16	"U"	1	Fixation: 1200 ms	16	"U"	0,15	0	0	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ 3]	3	T	3	49	263,55	4,67	14	14	P43	1	-1	1327
"P43"	1	164	8	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	164	1	2	2	"Y"	1	Fixation: 1668 ms	2	"Y"	0,22	0	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	RIGHT	[ 6]	6	E	6	18	89,20	1,22	16	14	P43	1	-1	1327
"P43"	1	233	9	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	233	1	5	5	"L"	1	Fixation: 1850 ms	5	"L"	0,09	0	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	2	16	RIGHT	[ ]	.	.	.	31	242,84	4,11	2	14	P43	1	-1	1327
"P43"	1	103	10	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	1234	3	16	16	"U"	2	Fixation: 2114 ms	16	"U"	0,37	7	0	1	1	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	15	"N"	1	15	.	[ 15]	15	N	15	88	576,79	0,47	5	14	P43	1	-1	1327
"P43"	1	988	11	[ 15]	[STATIC, RECTANGLE, 447.0, 138.0, 470.0, 176.0]	988	1	15	15	"N"	1	Fixation: 2305 ms	15	"N"	0,11	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	LEFT	[ 3]	3	T	3	37	189,81	4,48	16	14	P43	1	-1	1327
"P43"	1	198	12	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	198	1	3	3	"T"	1	Fixation: 3330 ms	3	"T"	0,21	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	.	[ 2]	2	Y	2	8	36,10	0,29	15	14	P43	1	-1	1327
"P43"	1	503	13	[ ]	.	.	.	.	.	.	.	Fixation: 3536 ms	2	"Y"	0,44	.	.	.	.	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	3	16	RIGHT	[ ]	.	.	.	34	303,33	5,48	3	14	P43	1	-1	1327
"P43"	1	712	14	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	1234	3	16	16	"U"	3	Fixation: 4073 ms	16	"U"	0,08	7	0	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	14	P43	1	-1	1327
"P43"	2	224	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,03	.	.	.	.	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	6	"l"	1	6	LEFT	[ 8]	8	s	8	65	531,00	14,80	.	14	P43	2	0	1327
"P43"	2	142	2	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	698	3	6	6	"l"	1	Fixation: 296 ms	6	"l"	0,17	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 230.0, 137.0, 252.0, 181.0]	3	"j"	1	3	LEFT	[ 2]	2	e	2	21	93,22	1,43	.	14	P43	2	0	1327
"P43"	2	160	3	[ 3]	[STATIC, RECTANGLE, 230.0, 137.0, 252.0, 181.0]	595	2	3	3	"j"	1	Fixation: 459 ms	3	"j"	0,22	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	6	"l"	2	6	RIGHT	[ 7]	7	e	7	22	118,33	1,63	6	14	P43	2	0	1327
"P43"	2	278	4	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	698	3	6	6	"l"	2	Fixation: 641 ms	6	"l"	0,10	2	0	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 137.0, 410.0, 181.0]	12	"e"	1	12	RIGHT	[ 12]	12	e	12	22	136,33	1,97	3	14	P43	2	0	1327
"P43"	2	192	5	[ 12]	[STATIC, RECTANGLE, 395.0, 137.0, 410.0, 181.0]	192	1	12	12	"e"	1	Fixation: 941 ms	12	"e"	0,20	0	0	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	13	"n"	1	13	.	[ 13]	13	n	13	9	44,95	0,45	6	14	P43	2	0	1327
"P43"	2	394	6	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	974	3	13	13	"n"	1	Fixation: 1142 ms	13	"n"	0,13	0	0	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	6	"l"	3	6	LEFT	[ 6]	6	l	6	31	133,82	2,63	12	14	P43	2	0	1327
"P43"	2	278	7	[ 6]	[STATIC, RECTANGLE, 290.0, 137.0, 305.0, 181.0]	698	3	6	6	"l"	3	Fixation: 1567 ms	6	"l"	0,11	2	1	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	13	"n"	2	13	RIGHT	[ 13]	13	n	13	23	141,73	2,25	13	14	P43	2	0	1327
"P43"	2	272	8	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	974	3	13	13	"n"	2	Fixation: 1868 ms	13	"n"	0,17	6	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 137.0, 450.0, 181.0]	14	"!"	1	14	RIGHT	[ 14]	14	!	14	12	56,00	0,68	6	14	P43	2	0	1327
"P43"	2	764	9	[ 14]	[STATIC, RECTANGLE, 425.0, 137.0, 450.0, 181.0]	764	1	14	14	"!"	1	Fixation: 2152 ms	14	"!"	0,25	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 230.0, 137.0, 252.0, 181.0]	3	"j"	2	3	LEFT	[ 2]	2	e	2	35	202,15	4,11	13	14	P43	2	0	1327
"P43"	2	435	10	[ 3]	[STATIC, RECTANGLE, 230.0, 137.0, 252.0, 181.0]	595	2	3	3	"j"	2	Fixation: 2951 ms	3	"j"	0,30	3	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	UP	[ 4]	4	a	4	54	127,09	0,71	14	14	P43	2	0	1327
"P43"	2	368	11	[ ]	.	.	.	.	.	.	.	Fixation: 3440 ms	4	"a"	0,46	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	12	60,52	0,72	3	14	P43	2	0	1327
"P43"	2	206	12	[ ]	.	.	.	.	.	.	.	Fixation: 3820 ms	2	"e"	0,61	.	.	.	.	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	13	"n"	3	13	RIGHT	[ 13]	13	n	13	54	240,02	3,79	.	14	P43	2	0	1327
"P43"	2	308	13	[ 13]	[STATIC, RECTANGLE, 410.0, 137.0, 425.0, 181.0]	974	3	13	13	"n"	3	Fixation: 4080 ms	13	"n"	0,03	6	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 7]	7	e	7	32	90,49	2,16	.	14	P43	2	0	1327
"P43"	2	119	14	[ ]	.	.	.	.	.	.	.	Fixation: 4420 ms	7	"e"	0,46	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	13	14	P43	2	0	1327
"P43"	3	198	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	118	"t"	6,59	.	.	.	.	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	3	"m"	1	3	LEFT	[ 13]	13	v	13	61	382,83	13,02	.	51	P43	3	1	1327
"P43"	3	191	2	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	390	2	3	3	"m"	1	Fixation: 413 ms	3	"m"	0,10	0	0	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 135.0, 350.0, 204.0]	8	"e"	1	8	RIGHT	[ 9]	9	r	9	27	145,12	2,14	.	51	P43	3	1	1327
"P43"	3	144	3	[ 8]	[STATIC, RECTANGLE, 335.0, 135.0, 350.0, 204.0]	144	1	8	8	"e"	1	Fixation: 631 ms	8	"e"	0,33	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	3	"m"	2	3	LEFT	[ 3]	3	m	3	24	126,57	1,98	3	51	P43	3	1	1327
"P43"	3	199	4	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	390	2	3	3	"m"	2	Fixation: 799 ms	3	"m"	0,14	2	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	6	"l"	1	6	RIGHT	[ 6]	6	l	6	21	111,31	1,60	8	51	P43	3	1	1327
"P43"	3	120	5	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	353	2	6	6	"l"	1	Fixation: 1019 ms	6	"l"	0,32	0	1	1	1	"RIGHT"	[ 17]	[STATIC, RECTANGLE, 492.0, 135.0, 515.0, 204.0]	17	"v"	1	17	RIGHT	[ 17]	17	v	17	38	207,63	4,08	3	51	P43	3	1	1327
"P43"	3	141	6	[ 17]	[STATIC, RECTANGLE, 492.0, 135.0, 515.0, 204.0]	141	1	17	17	"v"	1	Fixation: 1177 ms	17	"v"	0,31	0	0	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 440.0, 135.0, 455.0, 204.0]	14	"e"	1	14	LEFT	[ 14]	14	e	14	20	83,01	1,25	6	51	P43	3	1	1327
"P43"	3	148	7	[ 14]	[STATIC, RECTANGLE, 440.0, 135.0, 455.0, 204.0]	148	1	14	14	"e"	1	Fixation: 1338 ms	14	"e"	0,56	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	6	"l"	2	6	LEFT	[ 6]	6	l	6	29	161,45	2,91	17	51	P43	3	1	1327
"P43"	3	233	8	[ 6]	[STATIC, RECTANGLE, 305.0, 135.0, 320.0, 204.0]	353	2	6	6	"l"	2	Fixation: 1515 ms	6	"l"	0,32	5	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 135.0, 492.0, 204.0]	16	","	1	16	RIGHT	[ 15]	15	d	15	25	189,07	3,06	14	51	P43	3	1	1327
"P43"	3	159	9	[ 16]	[STATIC, RECTANGLE, 470.0, 135.0, 492.0, 204.0]	159	1	16	16	","	1	Fixation: 1773 ms	16	","	0,34	0	1	1	1	"RIGHT"	[ 21]	[STATIC, RECTANGLE, 575.0, 135.0, 597.0, 204.0]	21	"i"	1	21	RIGHT	[ 21]	21	i	21	23	170,63	2,32	6	51	P43	3	1	1327
"P43"	3	164	10	[ 21]	[STATIC, RECTANGLE, 575.0, 135.0, 597.0, 204.0]	364	2	21	21	"i"	1	Fixation: 1955 ms	21	"i"	0,04	0	0	1	1	"RIGHT"	[ 22]	[STATIC, RECTANGLE, 597.0, 135.0, 620.0, 204.0]	22	"o"	1	22	RIGHT	[ 23]	23	m	23	18	73,12	0,96	16	51	P43	3	1	1327
"P43"	3	202	11	[ 22]	[STATIC, RECTANGLE, 597.0, 135.0, 620.0, 204.0]	202	1	22	22	"o"	1	Fixation: 2137 ms	22	"o"	0,25	0	0	1	1	"RIGHT"	[ 21]	[STATIC, RECTANGLE, 575.0, 135.0, 597.0, 204.0]	21	"i"	2	21	.	[ 21]	21	i	21	10	41,68	0,43	21	51	P43	3	1	1327
"P43"	3	200	12	[ 21]	[STATIC, RECTANGLE, 575.0, 135.0, 597.0, 204.0]	364	2	21	21	"i"	2	Fixation: 2349 ms	21	"i"	0,11	10	1	1	1	"RIGHT"	[ 28]	[STATIC, RECTANGLE, 717.0, 135.0, 740.0, 204.0]	28	"t"	1	28	RIGHT	[ 28]	28	t	28	30	178,19	3,05	22	51	P43	3	1	1327
"P43"	3	155	13	[ 28]	[STATIC, RECTANGLE, 717.0, 135.0, 740.0, 204.0]	155	1	28	28	"t"	1	Fixation: 2579 ms	28	"t"	0,41	0	0	1	1	"RIGHT"	[ 27]	[STATIC, RECTANGLE, 695.0, 135.0, 717.0, 204.0]	27	"t"	1	27	.	[ 27]	27	t	27	8	34,91	0,29	21	51	P43	3	1	1327
"P43"	3	122	14	[ 27]	[STATIC, RECTANGLE, 695.0, 135.0, 717.0, 204.0]	122	1	27	27	"t"	1	Fixation: 2742 ms	27	"t"	0,45	0	1	1	1	"RIGHT"	[ 33]	[STATIC, RECTANGLE, 807.0, 135.0, 830.0, 204.0]	33	"f"	1	33	RIGHT	[ 33]	33	f	33	25	145,81	2,37	28	51	P43	3	1	1327
"P43"	3	136	15	[ 33]	[STATIC, RECTANGLE, 807.0, 135.0, 830.0, 204.0]	136	1	33	33	"f"	1	Fixation: 2889 ms	33	"f"	0,51	0	0	1	1	"RIGHT"	[ 30]	[STATIC, RECTANGLE, 755.0, 135.0, 770.0, 204.0]	30	"n"	1	30	LEFT	[ 29]	29	æ	29	18	90,88	1,25	27	51	P43	3	1	1327
"P43"	3	129	16	[ 30]	[STATIC, RECTANGLE, 755.0, 135.0, 770.0, 204.0]	129	1	30	30	"n"	1	Fixation: 3043 ms	30	"n"	0,59	0	1	1	1	"RIGHT"	[ 37]	[STATIC, RECTANGLE, 890.0, 135.0, 912.0, 204.0]	37	"t"	1	37	RIGHT	[ 38]	38	b	38	31	175,61	3,26	33	51	P43	3	1	1327
"P43"	3	146	17	[ 37]	[STATIC, RECTANGLE, 890.0, 135.0, 912.0, 204.0]	146	1	37	37	"t"	1	Fixation: 3203 ms	37	"t"	0,28	0	0	1	1	"RIGHT"	[ 46]	[STATIC, RECTANGLE, 1047.0, 135.0, 1070.0, 204.0]	46	"v"	1	46	RIGHT	[ 46]	46	v	46	36	151,62	3,09	30	51	P43	3	1	1327
"P43"	3	157	18	[ 46]	[STATIC, RECTANGLE, 1047.0, 135.0, 1070.0, 204.0]	157	1	46	46	"v"	1	Fixation: 3385 ms	46	"v"	0,06	0	0	1	1	"RIGHT"	[ 44]	[STATIC, RECTANGLE, 1010.0, 135.0, 1025.0, 204.0]	44	"e"	1	44	LEFT	[ 44]	44	e	44	15	59,13	0,84	37	51	P43	3	1	1327
"P43"	3	115	19	[ 44]	[STATIC, RECTANGLE, 1010.0, 135.0, 1025.0, 204.0]	115	1	44	44	"e"	1	Fixation: 3557 ms	44	"e"	0,10	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ 49]	49	b	49	25	165,46	2,53	46	51	P43	3	1	1327
"P43"	3	152	20	[ ]	.	.	.	.	.	.	.	Fixation: 3697 ms	50	"r"	0,76	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	23	130,78	1,85	44	51	P43	3	1	1327
"P43"	3	131	21	[ ]	.	.	.	.	.	.	.	Fixation: 3872 ms	55	"e"	1,49	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	25	146,15	2,48	.	51	P43	3	1	1327
"P43"	3	252	22	[ ]	.	.	.	.	.	.	.	Fixation: 4028 ms	61	"a"	1,79	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	117	644,03	4,38	.	51	P43	3	1	1327
"P43"	3	124	23	[ ]	.	.	.	.	.	.	.	Fixation: 4397 ms	71	","	1,92	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	16	76,29	1,04	.	51	P43	3	1	1327
"P43"	3	170	24	[ ]	.	.	.	.	.	.	.	Fixation: 4537 ms	68	"k"	2,23	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	24	132,54	2,02	.	51	P43	3	1	1327
"P43"	3	188	25	[ ]	.	.	.	.	.	.	.	Fixation: 4731 ms	73	"i"	2,17	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	20	78,87	1,29	.	51	P43	3	1	1327
"P43"	3	318	26	[ ]	.	.	.	.	.	.	.	Fixation: 4939 ms	76	"r"	1,63	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	14	64,79	0,82	.	51	P43	3	1	1327
"P43"	3	131	27	[ ]	.	.	.	.	.	.	.	Fixation: 5271 ms	76	"r"	1,46	.	.	.	.	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 282.0, 135.0, 305.0, 204.0]	5	"a"	1	5	LEFT	[ 5]	5	a	5	78	626,37	27,36	.	51	P43	3	1	1327
"P43"	3	112	28	[ 5]	[STATIC, RECTANGLE, 282.0, 135.0, 305.0, 204.0]	112	1	5	5	"a"	1	Fixation: 5480 ms	5	"a"	0,65	0	1	1	1	"RIGHT"	[ 78]	[STATIC, RECTANGLE, 215.0, 204.0, 230.0, 297.0]	78	"ø"	1	78	LEFT	[ 77]	77	f	77	24	129,83	1,85	.	51	P43	3	1	1327
"P43"	3	218	29	[ 78]	[STATIC, RECTANGLE, 215.0, 204.0, 230.0, 297.0]	218	1	78	78	"ø"	1	Fixation: 5616 ms	78	"ø"	0,15	0	0	1	1	"RIGHT"	[ 86]	[STATIC, RECTANGLE, 365.0, 204.0, 380.0, 297.0]	86	"r"	1	86	RIGHT	[ 87]	87	æ	87	35	171,25	3,47	5	51	P43	3	1	1327
"P43"	3	221	30	[ 86]	[STATIC, RECTANGLE, 365.0, 204.0, 380.0, 297.0]	221	1	86	86	"r"	1	Fixation: 5869 ms	86	"r"	0,40	0	0	1	1	"RIGHT"	[ 83]	[STATIC, RECTANGLE, 312.0, 204.0, 335.0, 297.0]	83	"b"	1	83	LEFT	[ 82]	82	s	82	18	86,26	1,27	78	51	P43	3	1	1327
"P43"	3	115	31	[ 83]	[STATIC, RECTANGLE, 312.0, 204.0, 335.0, 297.0]	115	1	83	83	"b"	1	Fixation: 6108 ms	83	"b"	0,27	0	1	1	1	"RIGHT"	[ 100]	[STATIC, RECTANGLE, 605.0, 204.0, 620.0, 297.0]	100	"u"	1	100	RIGHT	[ 101]	101	k	101	36	351,63	6,43	86	51	P43	3	1	1327
