"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P36"	1	568	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,36	.	.	.	.	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	10	"Y"	1	10	LEFT	[ 10]	10	Y	10	58	348,71	13,83	.	38	P36	1	-1	1327
"P36"	1	171	2	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	922	3	10	10	"Y"	1	Fixation: 633 ms	10	"Y"	0,21	0	0	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	22	121,66	1,72	.	38	P36	1	-1	1327
"P36"	1	137	3	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	1272	5	5	5	"L"	1	Fixation: 826 ms	5	"L"	0,13	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	1	3	LEFT	[ 2]	2	Y	2	19	74,51	0,93	10	38	P36	1	-1	1327
"P36"	1	152	4	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	827	4	3	3	"T"	1	Fixation: 982 ms	3	"T"	0,20	0	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	1	1	LEFT	[ 1]	1	N	1	11	52,36	0,62	5	38	P36	1	-1	1327
"P36"	1	694	5	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	2458	5	1	1	"N"	1	Fixation: 1145 ms	1	"N"	0,22	0	1	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	3	"T"	2	3	RIGHT	[ 3]	3	T	3	17	62,52	0,70	3	38	P36	1	-1	1327
"P36"	1	252	6	[ 3]	[STATIC, RECTANGLE, 237.0, 110.0, 260.0, 204.0]	827	4	3	3	"T"	2	Fixation: 1856 ms	3	"T"	0,22	4	1	1	1	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	2	1	LEFT	[ 1]	1	N	1	14	62,30	0,80	1	38	P36	1	-1	1327
"P36"	1	954	7	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	2458	5	1	1	"N"	2	Fixation: 2122 ms	1	"N"	0,20	5	1	1	2	"RIGHT"	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	1	"N"	2	1	.	[ 2]	2	Y	2	17	36,84	0,08	3	38	P36	1	-1	1327
"P36"	1	209	8	[ 1]	[STATIC, RECTANGLE, 190.0, 110.0, 215.0, 204.0]	2458	5	1	1	"N"	2	Fixation: 3093 ms	1	"N"	0,24	5	1	2	2	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	RIGHT	[ 4]	4	A	4	15	74,64	0,98	1	38	P36	1	-1	1327
"P36"	1	219	9	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	1611	5	4	4	"A"	1	Fixation: 3317 ms	4	"A"	0,13	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	16	68,55	0,88	1	38	P36	1	-1	1327
"P36"	1	199	10	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	590	3	2	2	"Y"	1	Fixation: 3552 ms	2	"Y"	0,08	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	2	4	.	[ 3]	3	T	3	10	41,85	0,39	4	38	P36	1	-1	1327
