"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P33"	1	267	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	13,15	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	66	388,83	12,20	.	36	P33	1	-1	1327
"P33"	1	104	2	[ ]	.	.	.	.	.	.	.	Fixation: 340 ms	15	"N"	1,59	.	.	.	.	"RIGHT"	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	15	"N"	1	15	UP	[ 15]	15	N	15	14	65,90	0,88	.	36	P33	1	-1	1327
"P33"	1	132	3	[ 15]	[STATIC, RECTANGLE, 447.0, 110.0, 470.0, 204.0]	913	3	15	15	"N"	1	Fixation: 458 ms	15	"N"	0,82	0	0	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	10	"Y"	1	10	LEFT	[ 10]	10	Y	10	22	108,22	1,61	.	36	P33	1	-1	1327
"P33"	1	158	4	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	1047	4	10	10	"Y"	1	Fixation: 612 ms	10	"Y"	0,54	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	6	"E"	1	6	LEFT	[ 6]	6	E	6	18	94,43	1,32	15	36	P33	1	-1	1327
"P33"	1	180	5	[ 6]	[STATIC, RECTANGLE, 290.0, 110.0, 312.0, 204.0]	774	3	6	6	"E"	1	Fixation: 788 ms	6	"E"	0,39	0	1	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	4	"A"	1	4	LEFT	[ 3]	3	T	3	15	63,39	0,77	10	36	P33	1	-1	1327
"P33"	1	192	6	[ 4]	[STATIC, RECTANGLE, 260.0, 110.0, 275.0, 204.0]	757	3	4	4	"A"	1	Fixation: 983 ms	4	"A"	0,31	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	1	2	LEFT	[ 2]	2	Y	2	12	48,39	0,58	6	36	P33	1	-1	1327
"P33"	1	327	7	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	776	2	2	2	"Y"	1	Fixation: 1187 ms	2	"Y"	0,26	0	1	1	1	"RIGHT"	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	8	"E"	1	8	RIGHT	[ 7]	7	B	7	24	104,08	1,77	4	36	P33	1	-1	1327
"P33"	1	288	8	[ 8]	[STATIC, RECTANGLE, 335.0, 110.0, 350.0, 204.0]	288	1	8	8	"E"	1	Fixation: 1538 ms	8	"E"	0,46	0	1	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	10	"Y"	2	10	RIGHT	[ 10]	10	Y	10	11	52,75	0,58	2	36	P33	1	-1	1327
"P33"	1	169	9	[ 10]	[STATIC, RECTANGLE, 365.0, 110.0, 380.0, 204.0]	1047	4	10	10	"Y"	2	Fixation: 1837 ms	10	"Y"	0,45	4	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	18	103,83	1,62	8	36	P33	1	-1	1327
"P33"	1	495	10	[ 5]	[STATIC, RECTANGLE, 275.0, 110.0, 290.0, 204.0]	747	2	5	5	"L"	1	Fixation: 2024 ms	5	"L"	0,25	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 110.0, 237.0, 204.0]	2	"Y"	2	2	LEFT	[ 3]	3	T	3	15	63,26	0,79	10	36	P33	1	-1	1327
