"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P50"	1	400	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	16	"U"	12,82	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	73	449,53	14,19	.	20	P50	1	-1	1327
"P50"	1	118	2	[ ]	.	.	.	.	.	.	.	Fixation: 480 ms	9	"G"	0,76	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	19	98,19	1,44	.	20	P50	1	-1	1327
"P50"	1	142	3	[ ]	.	.	.	.	.	.	.	Fixation: 617 ms	4	"A"	0,47	.	.	.	.	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	1	2	LEFT	[ ]	.	.	.	16	61,23	0,76	.	20	P50	1	-1	1327
"P50"	1	132	4	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	314	2	2	2	"Y"	1	Fixation: 775 ms	2	"Y"	0,28	0	0	1	1	"RIGHT"	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	4	"A"	1	4	RIGHT	[ 5]	5	L	5	17	81,52	1,09	.	20	P50	1	-1	1327
"P50"	1	142	5	[ 4]	[STATIC, RECTANGLE, 260.0, 138.0, 275.0, 176.0]	142	1	4	4	"A"	1	Fixation: 924 ms	4	"A"	0,12	0	0	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	7	"B"	1	7	RIGHT	[ 7]	7	B	7	18	92,22	1,18	2	20	P50	1	-1	1327
"P50"	1	145	6	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	343	2	7	7	"B"	1	Fixation: 1084 ms	7	"B"	0,04	0	0	1	1	"RIGHT"	[ 13]	[STATIC, RECTANGLE, 410.0, 138.0, 425.0, 176.0]	13	"E"	1	13	RIGHT	[ 14]	14	R	14	32	106,24	2,19	4	20	P50	1	-1	1327
"P50"	1	201	7	[ 13]	[STATIC, RECTANGLE, 410.0, 138.0, 425.0, 176.0]	201	1	13	13	"E"	1	Fixation: 1261 ms	13	"E"	0,02	0	0	1	1	"RIGHT"	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	11	"N"	1	11	LEFT	[ 11]	11	N	11	12	49,36	0,59	7	20	P50	1	-1	1327
"P50"	1	403	8	[ 11]	[STATIC, RECTANGLE, 380.0, 138.0, 395.0, 176.0]	403	1	11	11	"N"	1	Fixation: 1474 ms	11	"N"	0,03	0	1	1	1	"RIGHT"	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	5	"L"	1	5	LEFT	[ 5]	5	L	5	41	166,49	2,02	13	20	P50	1	-1	1327
"P50"	1	204	9	[ 5]	[STATIC, RECTANGLE, 275.0, 138.0, 290.0, 176.0]	204	1	5	5	"L"	1	Fixation: 1918 ms	5	"L"	0,19	0	1	1	1	"RIGHT"	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	7	"B"	2	7	RIGHT	[ 7]	7	B	7	16	73,78	0,89	11	20	P50	1	-1	1327
"P50"	1	198	10	[ 7]	[STATIC, RECTANGLE, 312.0, 138.0, 335.0, 176.0]	343	2	7	7	"B"	2	Fixation: 2138 ms	7	"B"	0,07	6	1	1	1	"RIGHT"	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	14	"R"	1	14	RIGHT	[ 14]	14	R	14	34	126,75	2,49	5	20	P50	1	-1	1327
"P50"	1	179	11	[ 14]	[STATIC, RECTANGLE, 425.0, 138.0, 447.0, 176.0]	179	1	14	14	"R"	1	Fixation: 2370 ms	14	"R"	0,20	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	23	153,91	2,16	7	20	P50	1	-1	1327
"P50"	1	454	12	[ ]	.	.	.	.	.	.	.	Fixation: 2572 ms	16	"U"	0,82	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	.	[ ]	.	.	.	6	47,04	0,41	14	20	P50	1	-1	1327
"P50"	1	174	13	[ ]	.	.	.	.	.	.	.	Fixation: 3032 ms	16	"U"	0,41	.	.	.	.	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	LEFT	[ 4]	4	A	4	46	277,46	4,73	.	20	P50	1	-1	1327
"P50"	1	276	14	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	416	2	3	3	"T"	1	Fixation: 3252 ms	3	"T"	0,17	0	1	1	2	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	3	"T"	1	3	RIGHT	[ 4]	4	A	4	10	50,10	0,56	.	20	P50	1	-1	1327
"P50"	1	140	15	[ 3]	[STATIC, RECTANGLE, 237.0, 138.0, 260.0, 176.0]	416	2	3	3	"T"	1	Fixation: 3538 ms	3	"T"	0,17	0	1	2	2	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	6	"E"	1	6	RIGHT	[ 7]	7	B	7	19	106,58	1,41	3	20	P50	1	-1	1327
"P50"	1	617	16	[ 6]	[STATIC, RECTANGLE, 290.0, 138.0, 312.0, 176.0]	617	1	6	6	"E"	1	Fixation: 3697 ms	6	"E"	0,19	0	1	1	1	"RIGHT"	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	2	"Y"	2	2	LEFT	[ 2]	2	Y	2	23	99,53	1,63	3	20	P50	1	-1	1327
"P50"	1	182	17	[ 2]	[STATIC, RECTANGLE, 215.0, 138.0, 237.0, 176.0]	314	2	2	2	"Y"	2	Fixation: 4337 ms	2	"Y"	0,20	4	1	1	1	"RIGHT"	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	12	"D"	1	12	RIGHT	[ 12]	12	D	12	48	155,35	3,33	6	20	P50	1	-1	1327
"P50"	1	250	18	[ 12]	[STATIC, RECTANGLE, 395.0, 138.0, 410.0, 176.0]	250	1	12	12	"D"	1	Fixation: 4567 ms	12	"D"	0,06	0	1	1	1	"RIGHT"	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	16	"U"	1	16	RIGHT	[ ]	.	.	.	27	135,80	2,39	2	20	P50	1	-1	1327
"P50"	1	353	19	[ 16]	[STATIC, RECTANGLE, 470.0, 138.0, 495.0, 176.0]	353	1	16	16	"U"	1	Fixation: 8354 ms	16	"U"	0,30	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	19	72,40	0,93	12	20	P50	1	-1	1327
"P50"	1	630	20	[ ]	.	.	.	.	.	.	.	Fixation: 8726 ms	16	"U"	0,51	.	.	.	.	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	16	20	P50	1	-1	1327
"P50"	2	202	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	14	"!"	13,70	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	64	490,83	14,35	.	6	P50	2	0	1327
